game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; onvyp7nm=z19xr7j1,PlayStation 4,45m 52.014s,https://www.twitch.tv/spiderdead18723/v/2666629326?sr=a,,co-op,2026-01-10,2,kevinino007,SPDER-DEAD18723,,,http://www.speedrun.com/iwzombies/run/z0k81n9m,rejected
