game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=21dwn4le; p85rgxng=013p6kl5,PC,1h 4m 34.000s,https://youtu.be/6oK3YZhQyus,,co-op,2021-01-07,3,Dydoox974,GLADIAMORE,llOxydell,,http://www.speedrun.com/bozombies/run/y6r11n6y,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=klrmdjqp; rn1zvdlj=5lmpmylv,PC,2h 27m 26.000s,https://youtu.be/1j_hnd_F0Gk,,co-op,2020-04-10,2,GLADIAMORE,llOxydell,,,http://www.speedrun.com/bozombies/run/z1o4dwjm,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=klrmdjqp; rn1zvdlj=jq6pen1m,PC,49m 46.000s,https://youtu.be/5rrmFHJKREY,,co-op,2017-05-12,2,Dydoox974,llOxydell,,,http://www.speedrun.com/bozombies/run/y8r43lxm,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=gq76oplp,PC,40m 24.000s,https://youtu.be/0NINJvyiWsQ,,co-op,2017-02-21,2,Dydoox974,llOxydell,,,http://www.speedrun.com/bozombies/run/z503xl5y,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=21dwn4le; 38dwzen0=klrde0qp,PC,1h 0m 15.000s,https://www.twitch.tv/videos/76941795,,co-op,2016-12-26,3,Dydoox974,SESH,llOxydell,,http://www.speedrun.com/bozombies/run/yo35pd1y,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=4qy9w3l7,PC,37m 29.000s,https://youtu.be/MfeNjqZFWSU,,co-op,2016-12-11,2,Dydoox974,llOxydell,,,http://www.speedrun.com/bozombies/run/zq458d9m,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=21dwn4le; onv92m8m=gq76oplp,PC,1h 2m 26.000s,https://youtu.be/D3bJn47G8_g,,co-op,2016-11-29,3,Dydoox974,GLADIAMORE,llOxydell,,http://www.speedrun.com/bozombies/run/z069l89z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=21dwn4le; 38dwzen0=klrde0qp,PC,58m 34.000s,https://youtu.be/fWsWs4tLy-Y,,co-op,2016-11-26,3,Dydoox974,GLADIAMORE,llOxydell,,http://www.speedrun.com/bozombies/run/ylv5712m,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=21dwn4le; r8rq1rle=21dnjgle,PC,58m 10.000s,https://youtu.be/exGSyXUCgCY,,co-op,2016-11-21,3,Dydoox974,GLADIAMORE,llOxydell,,http://www.speedrun.com/bozombies/run/y8rp67nm,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=21dwn4le; j84594n9=4qy9w3l7,PC,56m 58.000s,https://youtu.be/Zk3cJo3eERg,,co-op,2016-10-19,3,Dydoox974,GLADIAMORE,llOxydell,,http://www.speedrun.com/bozombies/run/m75vno5z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=21dwn4le; p85d45lg=81pz3el7,PC,54m 28.000s,https://youtu.be/fwOCH4YRWmk,,co-op,2016-10-15,3,Dydoox974,GLADIAMORE,llOxydell,,http://www.speedrun.com/bozombies/run/y4268jkm,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=4lx96jl2,PC,46m 39.000s,https://youtu.be/9Arb5UkjjLs,,co-op,2016-06-21,2,Dydoox974,llOxydell,,,http://www.speedrun.com/bozombies/run/y425dk2m,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=klrmdjqp; ylpgmdlg=gq76oylp,PC,43m 58.000s,https://youtu.be/iPtElKF70pA,,co-op,2016-06-16,2,Dydoox974,llOxydell,,,http://www.speedrun.com/bozombies/run/y2vvol9z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,39m 8.000s,https://youtu.be/ivhuklPjBHo,,co-op,2016-05-12,2,Dydoox974,llOxydell,,,http://www.speedrun.com/bozombies/run/zno2729y,verified
