game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=1w4d4n6q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,PC,23m 17.500s,https://www.youtube.com/watch?v=9ilFQfEjFmE&t=1397s)-[23:18](https://www.youtube.com/watch?v=9ilFQfEjFmE&t=1398s),https://www.youtube.com/watch?v=9ilFQfEjFmE&t=597s)-[9:58](https://www.youtube.com/watch?v=9ilFQfEjFmE&t=598s); https://www.youtube.com/watch?v=9ilFQfEjFmE,solo,2024-11-06,1,Codester,,,,http://www.speedrun.com/BO6Zombies/run/y4l49ddz,verified
