game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: World at War Zombies,Rust,First Room Round 15,5ly09jn4=4lxg0jrq,PC,3m 32.000s,https://www.youtube.com/watch?v=qKGy3cAIEGk,,solo,2019-06-09,1,BetterWhenItsPink,,,,http://www.speedrun.com/wawzombies/run/yj6nnddz,verified
Call of Duty: World at War Zombies,Rust,No Perks Round 15,5ly09jn4=4lxg0jrq,PC,13m 41.000s,https://www.youtube.com/watch?v=qKGy3cAIEGk,,solo,2019-06-09,1,BetterWhenItsPink,,,,http://www.speedrun.com/wawzombies/run/m75rr24z,verified
Call of Duty: World at War Zombies,Rust,No Power Round 15,5ly09jn4=4lxg0jrq,PC,33m 42.270s,https://youtu.be/qKGy3cAIEGk,,solo,2019-06-09,1,BetterWhenItsPink,,,,http://www.speedrun.com/wawzombies/run/mr933v8m,verified
