game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Terminus,789v4yqn=qznxn82q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 68k1vezl=q75rg8y1,PlayStation 5,5m 42.467s,https://youtu.be/hPlaMgUa8Ew,,solo,2024-11-18,1,BIGTOEBEN,,,,http://www.speedrun.com/BO6Zombies/run/y8p7l3xz,verified
