game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=21g366qz,PC,3h 13m 28.000s,https://www.twitch.tv/videos/109542815,,co-op,2017-01-31,2,Mr. Black OP,oxygenftw,,,http://www.speedrun.com/bozombies/run/zno3qnvy,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,39m 11.000s,https://www.twitch.tv/videos/63930381,,co-op,2016-03-07,2,Mr. Black OP,Stevin2,,,http://www.speedrun.com/bozombies/run/m78nwo5z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=xqk3g919,PC,1h 40m 6.000s,https://www.twitch.tv/videos/64725671,,co-op,2016-03-07,2,Mr. Black OP,Stevin2,,,http://www.speedrun.com/bozombies/run/y66v0lpy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=gq76oplp,PC,33m 13.000s,https://www.twitch.tv/videos/37964436,,solo,2016-01-31,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/y8vrxw1z,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=jqzmw2lp,PC,4h 33m 12.000s,https://www.twitch.tv/videos/63345109,,solo,2016-01-31,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/z069nwjz,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=klrrdolp,PC,12h 7m 12.000s,https://www.twitch.tv/videos/63345109,,solo,2016-01-31,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/yo93lv1y,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=p128kd1x,PC,2h 47m 6.000s,https://www.twitch.tv/videos/66573069,,solo,2016-01-30,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/zx6ddqkz,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=z19wvyq4,PC,48m 53.000s,https://www.twitch.tv/videos/60774987,,solo,2016-01-25,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/ylo0jpky,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=klrde0qp,PC,29m 26.000s,https://www.twitch.tv/videos/50539005,,solo,2015-12-26,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/y8rn8jwm,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=5q8o3g1d; 38dpvx80=81wgjoq4,PC,55m 26.000s,http://www.twitch.tv/mr_blackop/c/6809169,,co-op,2015-06-05,4,SlayingSora,Porterico,Teruh,Mr. Black OP,http://www.speedrun.com/bozombies/run/oy274e6z,rejected
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=4qy9w3l7,PC,33m 28.000s,https://youtu.be/TaKJXaA6114,,solo,2014-06-13,1,Mr. Black OP,,,,http://www.speedrun.com/bozombies/run/ylv5d62m,verified
