game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=0q56pm1p; jlzz6xl2=0q54r9rl,PlayStation 4,3m 5.733s,https://youtu.be/x3JNJRegQmk,,co-op,2022-05-08,2,Wackerflyguy,xFreedomzDiez,,,http://www.speedrun.com/bo3zombies/run/zp931pgm,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=0q56pm1p; ylp4kjlg=21ge58nl,PlayStation 4,3m 36.567s,https://youtu.be/T7y8J84InDU,,co-op,2022-05-05,2,Wackerflyguy,xFreedomzDiez,,,http://www.speedrun.com/bo3zombies/run/znp32d3m,verified
