game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 6njyzen4=9qjwe2g1,Xbox 360,3m 30.000s,http://www.twitch.tv/so_concussed/v/188568292?sr=a&t=2233s,,solo,2017-11-08,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/zq694lxy,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=21g5knlz,Xbox 360,7m 41.000s,https://youtu.be/l1bqQPlJqiE,,solo,2017-05-24,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/zpq0ppgy,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=21g5knlz,Xbox 360,7m 3.000s,https://youtu.be/9d8HuYUWjpQ,,solo,2017-05-24,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/zpq06w8y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkdkyl9,Xbox 360,4m 4.000s,https://youtu.be/D-FNqtcKBUQ,,solo,2017-05-22,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/m79p0w0y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkdkyl9,Xbox 360,4m 32.000s,https://youtu.be/mgEmwan_hpE,,solo,2017-05-20,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/y67p05jm,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=21g5knlz,Xbox 360,8m 21.000s,https://youtu.be/_ePkCWVYFYY,,co-op,2017-05-17,2,DRZL,Floppy_Llama,,,http://www.speedrun.com/bo2zombies/run/zgn7gnny,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=gq72yep1,Xbox 360,4m 57.000s,https://youtu.be/ahnG8_4gCkY,,solo,2017-05-17,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/m3dor1wz,verified
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 6njyzen4=81pggg17,Xbox 360,4m 3.000s,https://youtu.be/q22ECsMLMzw,,co-op,2017-05-16,2,DRZL,Floppy_Llama,,,http://www.speedrun.com/bo2zombies/run/zpq03ony,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=gq7pyvqp,Xbox 360,4m 10.000s,https://youtu.be/tSi56e5Hcqk,,solo,2017-05-15,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/yvgj9ooy,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=xqkdkyl9,Xbox 360,2m 20.000s,https://youtu.be/zCiDaSikeTE,,co-op,2017-05-15,2,DRZL,Floppy_Llama,,,http://www.speedrun.com/bo2zombies/run/yvgj9v8y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=21g5knlz,Xbox 360,8m 35.000s,https://youtu.be/jjxbhIHqBqA,,solo,2017-05-13,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/yw1ppk3z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkdkyl9,Xbox 360,4m 42.000s,https://youtu.be/DK1ZCICQ3rI,,solo,2017-05-12,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/yvgjj2oy,verified
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 6njyzen4=81pggg17,Xbox 360,4m 51.000s,https://youtu.be/QNvLX-I4kbA,,solo,2017-05-11,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/m79p1w9y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkdkyl9,Xbox 360,4m 51.000s,https://youtu.be/xpBVTXkAEe8,,solo,2017-05-10,1,DRZL,,,,http://www.speedrun.com/bo2zombies/run/mk44j2xy,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=0q5xwen1; onv7j35n=4qyd382q,Xbox One,3m 26.000s,http://www.twitch.tv/so_concussed/v/188477611?sr=a&t=407s,,solo,2017-11-08,1,DRZL,,,,http://www.speedrun.com/wwiizombies/run/y8qxro5y,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=0q5xwen1; onv7j35n=4qyd382q,Xbox One,3m 49.000s,http://www.twitch.tv/so_concussed/v/188315570?sr=a&t=792s,,solo,2017-11-07,1,DRZL,,,,http://www.speedrun.com/wwiizombies/run/mek1o29m,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=0q5xwen1; onv7j35n=4qyd382q,Xbox One,3m 33.000s,http://www.twitch.tv/so_concussed/v/188327970?sr=a&t=1468s,,solo,2017-11-07,1,DRZL,,,,http://www.speedrun.com/wwiizombies/run/mrqrkwdy,verified
