game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,23m 49.800s,https://www.youtube.com/watch?v=_IuGoZ8Z3BA,,solo,2025-02-23,1,Jofif,,,,http://www.speedrun.com/iwzombies/run/yjew7ngm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,28m 16.470s,https://www.youtube.com/watch?v=E8MnQEZNwEI&t=122s,,solo,2025-02-09,1,Jofif,,,,http://www.speedrun.com/iwzombies/run/z1vq84wz,verified
