game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Shattered Veil,gnxqjz68=qvv3dw6q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; dloe7zen=qke78kkq,PlayStation 5,3m 3.980s,https://youtu.be/077yJeMzWck,,solo,2025-06-26,1,WalleyNuts,,,,http://www.speedrun.com/BO6Zombies/run/y8g8x51z,verified
Call of Duty: Black Ops 6 Zombies,,Shattered Veil,gnxqjz68=qvv3dw6q; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; dloe7zen=q75kged1,PlayStation 5,4m 11.300s,https://youtu.be/9V4H9rsuP3Y?si=hf_LEWTyDWWo4wsY,,solo,2025-06-20,1,WalleyNuts,,,,http://www.speedrun.com/BO6Zombies/run/zpo282rm,verified
