game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=rqvexz61; 2lg396np=5leo55qo; ql659jn9=81w7y49q,Xbox One,37m 45.000s,https://www.youtube.com/watch?v=CZsv21VSX9s,,solo,2021-02-25,1,boyle04,,,,http://www.speedrun.com/bo3zombies/run/mk7v15vy,rejected
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=gq76gxdl,Android,8m 11.000s,https://youtu.be/ZSq8CZZIQAs,,solo,2023-02-06,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/zqe9e39z,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=013nwjyq,Android,5m 30.000s,https://youtu.be/_PRRXK42j1E,,solo,2022-08-20,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/m7x875wy,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=21dwdp3l; p8542e7l=814gknw1,Android,12m 14.000s,https://youtu.be/7xn9tM7NGLw,,solo,2022-05-05,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/zq74j31m,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=21dwdp3l; p8542e7l=rqv560y1,Android,12m 13.000s,https://youtu.be/2bGHVKxU39o,,solo,2022-05-05,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/yop30wdm,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=5q8oznr1; p8542e7l=81wxej6l,Android,4m 44.000s,https://youtu.be/SjEy0nHxJPM,,co-op,2022-03-14,2,boyle04,Gerard_DD,,,http://www.speedrun.com/codzmobile/run/z1207ogy,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=5q8oznr1; p8542e7l=rqv560y1,Android,10m 58.000s,https://youtu.be/SjEy0nHxJPM,,co-op,2022-03-14,2,boyle04,Gerard_DD,,,http://www.speedrun.com/codzmobile/run/mr6w592m,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=21dwdp3l; r8r12z0n=jq6ryenq,Android,42m 11.000s,https://youtu.be/4A0Uh-vYEQw,,solo,2022-03-13,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/z0o2x0jz,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=21dwdp3l; r8r12z0n=5lez3wpl,Android,2m 40.000s,https://youtu.be/4A0Uh-vYEQw,,solo,2022-03-13,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/z0o2xkjz,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=21dwdp3l; r8r12z0n=810j0djl,Android,9m 21.000s,https://youtu.be/4A0Uh-vYEQw,,solo,2022-03-13,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/y6nwq8qz,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=21dwdp3l; r8r12z0n=9qjnw801,Android,25m 23.000s,https://youtu.be/4A0Uh-vYEQw,,solo,2022-03-13,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/y8jlknnz,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=5q8oznr1; rn102wo8=9qjnw501,Android,12m 31.000s,https://youtu.be/b96h93MXGLo,,co-op,2022-02-26,2,boyle04,Gamerguy19,,,http://www.speedrun.com/codzmobile/run/zn79597m,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=5q8oznr1; rn102wo8=jq6ryjnq,Android,33m 7.000s,https://youtu.be/b96h93MXGLo,,co-op,2022-02-26,2,boyle04,Gamerguy19,,,http://www.speedrun.com/codzmobile/run/ywjw5w3z,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=21dwdp3l; 38dzq00n=5q8o3761,Android,1m 37.000s,https://youtu.be/JBYaH0-at80,,solo,2022-02-20,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/y6neej0z,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=810j0rjl,Android,2m 34.000s,https://youtu.be/hC5YjgX_Tt8,,solo,2022-01-25,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/z12g9wwy,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=21dwdp3l; 38dzq00n=jqzev34q,Android,15m 23.000s,https://youtu.be/ctfARCD3vwA,,solo,2021-07-11,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/y8d48l5z,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=81pjrek1; p8542e7l=0137wykl,Android,4m 15.000s,https://youtu.be/vOqV0yFXn4E,,co-op,2021-06-21,3,SlamZei,Snakeghostyt,boyle04,,http://www.speedrun.com/codzmobile/run/ydrl4q0z,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=21dwdp3l; p8542e7l=21gdepx1,Android,3m 55.000s,https://youtu.be/BBkK0rYbL-k,,solo,2021-06-15,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/z5rkejgy,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=21g74mn1,Android,47.000s,https://youtu.be/JhlaJHiVZxc,,solo,2021-06-07,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/me7e582y,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=5lm689y1,Android,41m 39.000s,https://youtu.be/Re1e1I9Kp0o,,solo,2021-06-05,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/z0rnjkoz,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=81woek9l,Android,57m 41.000s,https://youtu.be/MJ1Pdg7nXt8,,solo,2021-06-05,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/yjg8wjny,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=zqoom7gq,Android,1h 22m 36.000s,https://youtu.be/MJ1Pdg7nXt8,,solo,2021-06-05,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/y996k7ny,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=21dwdp3l; p8542e7l=21gdepx1,Android,3m 56.000s,https://youtu.be/b0_Piyssa2A,,solo,2021-06-03,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/m3rl99dm,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=21dwdp3l; 38dzq00n=5q8o3761,Android,1m 46.000s,https://youtu.be/AKiudJx1quU,,solo,2021-06-03,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/z0rnww9z,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=21dwdp3l; 38dzq00n=rqvo6n5l,Android,4m 14.000s,https://youtu.be/JtN8g9GRoS8,,solo,2021-06-02,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/ylq183nz,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=5q8oznr1; 38dzq00n=5q8o3761,Android,8m 44.000s,https://youtu.be/pxWcxd6yf1Q,,co-op,2021-06-01,2,AlexeiBoris173,boyle04,,,http://www.speedrun.com/codzmobile/run/yv10pkxy,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=5q8oznr1; 38dzq00n=5q8o3761,Android,9m 53.000s,https://youtu.be/jXc61dGbWgQ,,co-op,2021-05-28,2,boyle04,Onlymicky2x,,,http://www.speedrun.com/codzmobile/run/zn1p68vm,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=21dwdp3l; 38dzq00n=5q8o3761,Android,3m 33.000s,https://youtu.be/8X2CIpocsF8,,solo,2021-05-20,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/mkge3lvy,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=5q8oznr1; rn102wo8=810j0rjl,Android,3m 54.000s,https://youtu.be/jDdWlO-c3Gw,,co-op,2021-05-19,2,Danilgamer13,boyle04,,,http://www.speedrun.com/codzmobile/run/m7d7rnwm,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=5q8oznr1; rn102wo8=9qjnw501,Android,14m 25.000s,https://youtu.be/jDdWlO-c3Gw,,co-op,2021-05-19,2,Danilgamer13,boyle04,,,http://www.speedrun.com/codzmobile/run/z5rd98ey,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=5q8oznr1; p8542e7l=0137wykl,Android,4m 10.000s,https://youtu.be/Qp-LMEcrNQ4,,co-op,2021-05-19,2,Danilgamer13,boyle04,,,http://www.speedrun.com/codzmobile/run/y6dn3qjm,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=5q8oznr1; p8542e7l=814gknw1,Android,14m 30.000s,https://youtu.be/Qp-LMEcrNQ4,,co-op,2021-05-19,2,Danilgamer13,boyle04,,,http://www.speedrun.com/codzmobile/run/y8dj3knz,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=5lez3wpl,Android,3m 1.000s,https://youtu.be/qfPTmQiLk3A,,co-op,2021-05-19,2,Danilgamer13,boyle04,,,http://www.speedrun.com/codzmobile/run/yjgxjwny,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=810j0djl,Android,10m 15.000s,https://youtu.be/qfPTmQiLk3A,,co-op,2021-05-19,2,Danilgamer13,boyle04,,,http://www.speedrun.com/codzmobile/run/yo7rv0jm,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=21dwdp3l; rn102wo8=gq7d9xnq,Android,1m 14.000s,https://youtu.be/H6zb9O0cGh8,,solo,2021-05-15,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/y8de1pwz,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=21dwdp3l; p8542e7l=21gdepx1,Android,3m 57.000s,https://youtu.be/Z3GeW9rKOnI,,solo,2021-05-15,1,boyle04,,,,http://www.speedrun.com/codzmobile/run/ywqk4o9y,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=5lez3wpl,Android,2m 44.000s,https://youtu.be/9k4YaT-g1yY,,co-op,2021-05-14,2,SlamZei,boyle04,,,http://www.speedrun.com/codzmobile/run/y6ddkejm,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=810j0djl,Android,9m 21.000s,https://youtu.be/9k4YaT-g1yY,,co-op,2021-05-14,2,SlamZei,boyle04,,,http://www.speedrun.com/codzmobile/run/zn11dxlm,verified
