game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,3m 9.065s,https://youtu.be/E-K7ngpIfQQ,,co-op,2020-11-19,2,HaloMaster04,BryGuy05,,,http://www.speedrun.com/bocwz/run/z53xqjdy,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,3m 9.065s,https://youtu.be/E-K7ngpIfQQ,,co-op,2020-11-19,2,HaloMaster04,BryGuy05,,,http://www.speedrun.com/bocwz/run/y4exdwqm,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,3m 8.900s,https://youtu.be/E-K7ngpIfQQ,,co-op,2020-11-19,2,HaloMaster04,BryGuy05,,,http://www.speedrun.com/bocwz/run/zq49lw9m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,3m 9.065s,https://youtu.be/E-K7ngpIfQQ,,co-op,2020-11-19,2,HaloMaster04,BryGuy05,,,http://www.speedrun.com/bocwz/run/z09lg5jz,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,3m 9.065s,https://youtu.be/E-K7ngpIfQQ,,co-op,2020-11-19,2,HaloMaster04,BryGuy05,,,http://www.speedrun.com/bocwz/run/y6rx15qy,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,6m 23.240s,https://youtu.be/RmeTBQycdjU,,co-op,2020-11-19,2,HaloMaster04,BryGuy05,,,http://www.speedrun.com/bocwz/run/ylv18k2m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,7m 44.000s,https://youtu.be/h5JlorTQ83I,,co-op,2020-11-18,3,HaloMaster04,BryGuy05,XCOOPX52,,http://www.speedrun.com/bocwz/run/zxd8xgqy,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,2m 52.410s,https://youtu.be/8P3btTrr6Xw,,co-op,2020-11-18,3,HaloMaster04,BryGuy05,XCOOPX52,,http://www.speedrun.com/bocwz/run/y6rxe2py,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0q5zm8mq; wledm3xn=814g6d01; gnxj7pgl=810y752l,PC,2m 16.200s,https://youtu.be/0Ptva9vhTvs,,co-op,2020-11-18,4,HaloMaster04,BryGuy05,XCOOPX52,MrPrickles,http://www.speedrun.com/bocwz/run/ywd6xg3z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0q5zm8mq; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,2m 35.320s,https://youtu.be/V5ffrRdtN8I,,co-op,2020-11-18,4,HaloMaster04,BryGuy05,XCOOPX52,MrPrickles,http://www.speedrun.com/bocwz/run/y8rxppdm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0q5zm8mq; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,4m 52.090s,https://youtu.be/go3dOb-Mit4,,co-op,2020-11-18,4,HaloMaster04,BryGuy05,XCOOPX52,MrPrickles,http://www.speedrun.com/bocwz/run/y2dewr7z,rejected
