game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/yj16j3gy,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/zgxv3kdm,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/yo93vjdy,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/zp3ln4gm,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/yd9086jz,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 9.117s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/y9n1o5kz,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/z18odj9y,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/mk78l21y,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/m7851qez,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/mr49jedz,rejected
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=mlndnw01; r8rgo40n=jq6ym031; onv7j35n=mlnprkj1,PlayStation 4,9m 20.000s,https://youtu.be/YSPX8ocMhf0,,co-op,2021-01-29,3,TheOrange,HobGob,CronkyWonky,,http://www.speedrun.com/wwiizombies/run/zx6d9k5z,rejected
