game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,15m 55.160s,https://www.youtube.com/watch?v=kMBX5x_mI5w&t=54s,,solo,2025-02-07,1,PerSanum,,,,http://www.speedrun.com/BO6Zombies/run/m3wx83gy,verified
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,16m 47.500s,https://youtu.be/4smd4oO872I,,solo,2025-02-06,1,PerSanum,,,,http://www.speedrun.com/BO6Zombies/run/zq298oxz,verified
