game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PC,44m 9.000s,https://www.youtube.com/watch?v=avLEUYINH88&t=9s,,solo,2022-12-21,1,hgdhdhgdf,,,,http://www.speedrun.com/iwzombies/run/zqerd6xz,verified
