game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,16m 10.820s,https://youtu.be/J31JkRmvAjg,,solo,2021-12-10,1,ClydeBarrow,,,,http://www.speedrun.com/iwzombies/run/z12366ry,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,18m 6.000s,https://youtu.be/bUi6uYZn5nc,,solo,2021-12-06,1,ClydeBarrow,,,,http://www.speedrun.com/iwzombies/run/z123jv7y,verified
