game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; onvyp7nm=p129z3vl,Xbox One,1h 2m 32.170s,https://www.youtube.com/watch?v=x-4TUi_4rhM,,solo,2023-01-21,1,ZSFRMaxEnOr,,,,http://www.speedrun.com/iwzombies/run/z170rkwz,verified
