game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylq5o7lr=5q824ykq,PlayStation 4,45m 47.767s,https://www.youtube.com/watch?v=3VqaFGyPnOE,,solo,2021-06-09,1,kyleskymast,,,,http://www.speedrun.com/iwzombies/run/ylq6752z,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylq5o7lr=21dv60j1,PlayStation 4,19m 19.000s,https://www.youtube.com/watch?v=bz-sDmrk150&ab_channel=ECODkyleskymast,,solo,2021-04-29,1,kyleskymast,,,,http://www.speedrun.com/iwzombies/run/z5rj87jy,verified
