game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,PC,59m 14.220s,https://www.twitch.tv/videos/1282011064?t=00h00m45s,,solo,2022-01-31,1,c1sUnforgiven,,,,http://www.speedrun.com/bo3zombies/run/z12q78jy,verified
