game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=jq6zvgjl; 2lg396np=0q56pm1p; ylp4gjlg=gq72yjp1,PC,34m 34.050s,https://youtu.be/TCc-h1dL6s0,,co-op,2024-04-30,2,JeffDunham1,WaffleNutty,,,http://www.speedrun.com/bo3zombies/run/zq8epn5z,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=4lxz9212; ylp4kjlg=z195dr0q,PC,2m 6.220s,https://youtu.be/9eavjYu_8qQ,,co-op,2024-02-05,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/znen5rlz,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=jq6zvzjl; 2lg396np=0q56pm1p; gnx65jnv=rqv6zd7l,PC,2m 23.900s,https://youtu.be/V6-4DaU8MLI,,co-op,2024-01-31,2,JeffDunham1,WaffleNutty,,,http://www.speedrun.com/bo3zombies/run/z5k4q45z,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=mlnzezjl; 2lg396np=0q56pm1p; ylqx7m8r=013w4rdq,PC,2m 23.900s,https://youtu.be/7VhgFTnlhLM,,co-op,2024-01-31,2,JeffDunham1,WaffleNutty,,,http://www.speedrun.com/bo3zombies/run/z1k4e07y,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=0q56pm1p; 2lg7e6lp=5le3v85q,PC,2m 43.890s,https://youtu.be/qY03E5MIoKs,,co-op,2024-01-31,2,JeffDunham1,WaffleNutty,,,http://www.speedrun.com/bo3zombies/run/yd2x7pvm,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=21d3635q; 2lg396np=0q56pm1p; p85pd5lg=zqom2np1,PC,2m 10.900s,https://youtu.be/71PWHQfclYA,,co-op,2024-01-31,2,JeffDunham1,WaffleNutty,,,http://www.speedrun.com/bo3zombies/run/y6q44w6z,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=21d3635q; 2lg396np=4lxz9212; p85pd5lg=zqom2np1,PC,2m 10.900s,https://youtu.be/rCaMNMHM1Lk,,co-op,2024-01-29,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/y6q4qwqz,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=814794v1; 2lg396np=4lxz9212; onvmywnm=4lx0d42l,PC,2m 5.910s,https://youtu.be/IkrdODwELDI,,co-op,2024-01-29,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/z5k4kndz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=4lxz9212; wlewprl6=jq6yg731,PC,2m 55.890s,https://youtu.be/25hoLfW7vUY,,co-op,2024-01-29,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/z1k4k0jy,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=jq6zvzjl; 2lg396np=4lxz9212; gnx65jnv=rqv6zd7l,PC,2m 9.900s,https://youtu.be/XDA8uclLIa8,,co-op,2024-01-29,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/yllwl52y,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=4lxz9212; 2lg7k6lp=81p46ng1,PC,3m 8.100s,https://youtu.be/mUCegHyxwGo,,co-op,2024-01-29,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/y8k4kgxy,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=mlnzezjl; 2lg396np=4lxz9212; ylqx7m8r=013w4rdq,PC,2m 17.890s,https://youtu.be/_gDSYK6aVrQ,,co-op,2024-01-29,3,JeffDunham1,WaffleNutty,Tenders_,,http://www.speedrun.com/bo3zombies/run/mr2p2d8y,verified
