game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=5lm8g6yq,PlayStation 4,15m 42.090s,https://www.twitch.tv/videos/461929192,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/y4121oqy,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=jq6yzrn1,PlayStation 4,24m 16.730s,https://www.twitch.tv/videos/461930287,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/yv323pxz,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=5leo55qo; 789ye5nw=rqv6eo5l,PlayStation 4,22m 49.510s,https://www.twitch.tv/videos/461932173,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/yj31327z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PlayStation 4,2m 58.200s,https://www.twitch.tv/videos/461934575,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/z1j8jkjz,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=9qjx2e3l; 2lg396np=5leo55qo; ylp4gjlg=xqk968n1,PlayStation 4,3m 0.130s,https://www.twitch.tv/videos/461935558,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/zxk6kwgm,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=4lxegd41; 2lg396np=5leo55qo; onvmywnm=4lx0d42l,PlayStation 4,3m 31.120s,https://www.twitch.tv/videos/461936370,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/y4121kqy,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=klryx6mq; 2lg396np=5leo55qo; 789ye5nw=p12o4z7l,PlayStation 4,2m 57.520s,https://www.twitch.tv/videos/461992167,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/yj3137nz,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PlayStation 4,2m 59.950s,https://www.twitch.tv/videos/461998082,,solo,2019-08-03,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/mre4ew7y,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=5leo55qo; 789ye5nw=p12o4z7l,PlayStation 4,2m 57.400s,https://www.twitch.tv/videos/460597919,,solo,2019-07-31,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/mex6qjqz,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=jq6zvgjl; 2lg396np=5leo55qo; ylp4gjlg=xqk968n1,PlayStation 4,2m 51.110s,https://www.twitch.tv/videos/460112183,,solo,2019-07-30,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/znr367ly,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=0q5x78m1,PlayStation 4,2m 35.140s,https://www.twitch.tv/videos/460122017,,solo,2019-07-30,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/zgkv1qny,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PlayStation 4,3m 8.510s,https://www.twitch.tv/videos/459102232,,solo,2019-07-28,1,Codisfer,,,,http://www.speedrun.com/bo3zombies/run/yd60le0z,verified
