game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=xqkx3d19,PC,19h 39m 47.000s,https://www.youtube.com/watch?v=m2dfaPzvOlY,,solo,2021-01-28,1,Porterico,,,,http://www.speedrun.com/bozombies/run/zg9oepnm,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=5q8o3g1d; onv92m8m=21g366qz,PC,8h 51m 24.000s,https://youtu.be/-nH3P40qYJs,,co-op,2021-01-11,4,Teruhh,Crave_,Porterico,Slayeerr_,http://www.speedrun.com/bozombies/run/yv290w8m,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=814pww1d,PC,1h 58m 38.000s,https://www.twitch.tv/videos/601204450,,co-op,2020-04-19,2,Crave_,Porterico,,,http://www.speedrun.com/bozombies/run/yd9366wz,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=z19vjjl4,PC,5h 7m 32.000s,https://www.twitch.tv/videos/601204450,,co-op,2020-04-19,2,Crave_,Porterico,,,http://www.speedrun.com/bozombies/run/z0631rez,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=p12k6v1x,PC,15h 3m 31.000s,https://www.twitch.tv/videos/601205491,,co-op,2020-04-19,2,Crave_,Porterico,,,http://www.speedrun.com/bozombies/run/zgx7kpdm,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=5q8o3g1d; onv92m8m=gq76oplp,PC,1h 29m 21.000s,https://youtu.be/-nH3P40qYJs,,co-op,2020-01-11,4,Teruhh,Crave_,Porterico,Slayeerr_,http://www.speedrun.com/bozombies/run/yv2907om,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=5q8o3g1d; p85rgxng=013p6kl5,PC,1h 30m 45.000s,https://www.twitch.tv/videos/528099669,,co-op,2020-01-07,4,Crave_,Derek__,Porterico,nosh_,http://www.speedrun.com/bozombies/run/mk866exm,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=21g366qz,PC,2h 54m 40.000s,https://www.twitch.tv/videos/105282714,,co-op,2017-01-31,2,IGH Derek,Porterico,,,http://www.speedrun.com/bozombies/run/z069lgoz,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=klrmdjqp; p85rgxng=013p6kl5,PC,44m 48.000s,https://youtu.be/YvJJMbhh5LA,,co-op,2016-06-11,2,Porterico,TheUberNoober,,,http://www.speedrun.com/bozombies/run/mr9ggndm,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,38m 43.000s,https://youtu.be/BWt-yzEpc6A,,co-op,2016-06-06,2,Porterico,TheUberNoober,,,http://www.speedrun.com/bozombies/run/yo90ro1y,rejected
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=81499zjq,PC,14m 47.000s,https://www.twitch.tv/videos/65214232,,co-op,2016-05-07,2,Teruhh,Porterico,,,http://www.speedrun.com/bozombies/run/z13oee7m,rejected
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=klrde0qp,PC,35m 54.000s,https://www.twitch.tv/videos/65214232,,co-op,2016-05-07,2,Teruhh,Porterico,,,http://www.speedrun.com/bozombies/run/mk4866xy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=gq76oplp,PC,40m 24.000s,https://youtu.be/rldqbuM1J3g,,co-op,2016-03-20,2,Porterico,TheUberNoober,,,http://www.speedrun.com/bozombies/run/z18ogn7y,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=jqzdwglp; ylpgmdlg=21g36mqz,PC,1h 38m 53.000s,https://youtu.be/xAoDnxRYvaY,,solo,2016-02-22,1,Porterico,,,,http://www.speedrun.com/bozombies/run/zgxr94em,rejected
