game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=0q56pm1p; jlzz6xl2=0q54r9rl,Xbox One,4m 4.000s,https://www.youtube.com/watch?v=1zyU_XsA0iE,,co-op,2017-07-11,2,jamesboar,TheLastSamurai,,,http://www.speedrun.com/bo3zombies/run/yvg930xy,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,Xbox One,5m 21.000s,https://www.youtube.com/watch?v=Jb7LEDO2J10,,solo,2017-07-07,1,jamesboar,,,,http://www.speedrun.com/bo3zombies/run/mrqkgjgy,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=0q54r9rl,Xbox One,41.000s,https://www.youtube.com/watch?v=Vie3QcorAcw,,co-op,2017-07-05,2,jamesboar,TheLastSamurai,,,http://www.speedrun.com/bo3zombies/run/zgnw9rny,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=5leo55qo; ylp4kjlg=5q84y46l,Xbox One,11m 54.000s,https://www.youtube.com/watch?v=9e9kyiDKw4U,,solo,2017-07-03,1,jamesboar,,,,http://www.speedrun.com/bo3zombies/run/y675e46m,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=5leo55qo; 789ye5nw=810646p1,Xbox One,6m 23.000s,https://www.youtube.com/watch?v=qr-ukFuZ-Y4,,solo,2017-07-02,1,jamesboar,,,,http://www.speedrun.com/bo3zombies/run/zpqrxqny,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=5leo55qo; 2lg7k6lp=mlnexenl,Xbox One,1m 18.000s,https://www.youtube.com/watch?v=vgQzHMXBUX4,,solo,2017-07-02,1,jamesboar,,,,http://www.speedrun.com/bo3zombies/run/yjkl9lnm,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=0q56pm1p; 6njz75l4=21d554le,Xbox One,39m 6.000s,https://www.youtube.com/watch?v=1A5stD58enA&feature=youtu.be,,co-op,2017-06-05,2,jamesboar,TheLastSamurai,,,http://www.speedrun.com/bo3zombies/run/mekx9v9m,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=4lxz9212; ylqx7m8r=81py7rv1,Xbox One,54m 0.000s,https://mixer.com/B00B00BEAR11,,co-op,2017-06-04,3,jamesboar,TheLastSamurai,Robertbat1Duelist,,http://www.speedrun.com/bo3zombies/run/y2315d9m,rejected
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=4lxz9212; ylqx7m8r=81py7rv1,Xbox One,54m 47.000s,https://www.youtube.com/watch?v=ysjxSpakwDo,,co-op,2017-06-04,3,jamesboar,TheLastSamurai,Robertbat1Duelist,,http://www.speedrun.com/bo3zombies/run/zn8rk17z,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,Xbox One,1m 29.000s,https://www.youtube.com/watch?v=XKYJN1vKS4I,,co-op,2017-06-03,2,jamesboar,TheLastSamurai,,,http://www.speedrun.com/bo3zombies/run/y45111dm,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdkmlp,Xbox One,5m 36.000s,https://www.youtube.com/watch?v=zwkXxlqfi-0,,co-op,2017-06-03,2,jamesboar,TheLastSamurai,,,http://www.speedrun.com/bo3zombies/run/y2311d9m,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,Xbox One,4m 49.000s,https://www.youtube.com/watch?v=zwkXxlqfi-0,,co-op,2017-06-03,2,jamesboar,TheLastSamurai,,,http://www.speedrun.com/bo3zombies/run/y67llrpm,verified
