game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,Xbox Series X,18m 15.000s,https://www.youtube.com/watch?v=xbcHGnCevJQ,https://youtu.be/OKhuf795KeE,co-op,2024-10-31,2,alster2006,edwards1359,,,http://www.speedrun.com/BO6Zombies/run/yvxegw6z,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=0q56pm1p; 38dw04n0=jqz2ogqp,Xbox One,40m 16.000s,https://www.youtube.com/watch?v=39pNjWKfCcg,https://www.youtube.com/watch?v=_tR1nGLD5QA,co-op,2023-10-15,2,alster2006,edwards1359,,,http://www.speedrun.com/bo3zombies/run/zg8xwrvy,verified
