game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=z19wvyq4,PC,40m 54.000s,https://www.youtube.com/watch?v=2SGACO-KWA4,,solo,2023-03-09,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/y2rwg97m,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=p128kd1x,PC,2h 16m 0.000s,https://www.youtube.com/watch?v=94msvOb_L44,,solo,2023-03-08,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/zx5x3dgm,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=jqzdwglp; rn1zvdlj=z195d2yq,PC,2m 36.800s,https://www.youtube.com/watch?v=sCVYwW7bK8s,,solo,2023-01-26,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/ylnel8nz,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=jqzdwglp; p85rgxng=013p6kl5,PC,32m 58.000s,https://www.youtube.com/watch?v=s_IyL8JB8zo,,solo,2021-08-16,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/z1oee89m,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=jqzdwglp; p85rgxng=rqv9y5l6,PC,1h 13m 12.000s,https://www.twitch.tv/videos/798524216,,solo,2020-11-15,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/m7891n9z,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=5q83x61d,PC,1h 14m 26.000s,https://www.twitch.tv/videos/703746759,,solo,2020-08-13,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/m3gj086z,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=jqzdwglp; p85rgxng=5le5xplo,PC,2h 33m 7.000s,https://www.twitch.tv/videos/604458548,,solo,2020-04-16,1,Cruppz,,,,http://www.speedrun.com/bozombies/run/zno8od9y,verified
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=4lxg0jrq; jlzjgxn2=4qy75w7q,PC,14m 17.668s,https://www.twitch.tv/videos/1662580081?t=2h0m7s&tt_content=twitch_logo&tt_medium=embed,,solo,2022-11-29,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/yolvxp0y,rejected
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=81pe4gkl,PC,16m 2.163s,https://www.youtube.com/watch?v=lHTnWojDDrE&ab_channel=Cruppz,,solo,2022-11-29,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/y96oj0ky,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=5lm8gv0q,PC,1h 50m 3.738s,https://www.youtube.com/watch?v=bvj10c2qp-U&ab_channel=Cruppz,,solo,2022-11-29,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/zpgn6rgz,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=jqzvwj4l,PC,1h 10m 11.673s,https://www.youtube.com/watch?v=bvj10c2qp-U&ab_channel=Cruppz,,solo,2022-11-29,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/yolv0kdy,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=gq7296y1,PC,46m 12.760s,https://www.youtube.com/watch?v=fm6D_1NVNe4&ab_channel=Cruppz,,solo,2022-11-29,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/yln3dkrz,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=xqko9xy1,PC,29m 0.757s,https://www.youtube.com/watch?v=lHTnWojDDrE&ab_channel=Cruppz,,solo,2022-11-29,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/ywveg80z,verified
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=4lxg0jrq; jlzjgxn2=5lm28m4q,PC,26m 55.167s,https://www.twitch.tv/videos/1662580081?t=02h00m04s,,solo,2022-11-26,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/zqekw31z,verified
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=4lxg0jrq; jlzjgxn2=81wer751,PC,2m 59.750s,https://www.twitch.tv/videos/1661921011?t=01h47m00s,,solo,2022-11-25,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/m7xrjpwy,rejected
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=8149knjq; jlzjgxn2=5lm28m4q,PC,1h 3m 9.000s,https://www.twitch.tv/videos/340835097,,co-op,2020-12-14,2,Cruppz,Wheatman,,,http://www.speedrun.com/wawzombies/run/m3gjpk4z,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=4lxg0jrq; 9l74r9l1=0q5xg6v1,Xbox 360,1h 2m 41.000s,https://www.twitch.tv/videos/659543595,,solo,2020-11-05,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/y4e8eo2m,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=9qj2w8g1,PC,29m 27.000s,https://www.twitch.tv/videos/468727736,,solo,2020-11-05,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/z09o9joz,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=814k7jkl,PC,2h 40m 36.000s,https://www.twitch.tv/videos/506734097,,solo,2020-11-05,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/y6rnr2qy,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=z195834q,PC,10h 23m 34.000s,https://www.twitch.tv/videos/506735273,,solo,2020-11-05,1,Cruppz,,,,http://www.speedrun.com/wawzombies/run/yj6x627z,verified
