game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=qvvrvmyq; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,12m 17.650s,https://youtu.be/JiLjpUIFbB4,,solo,2024-11-13,1,cbrnn,,,,http://www.speedrun.com/BO6Zombies/run/y2n3qgwy,verified
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=qvvrvmyq; rn1y7dvn=q8kdzmkq; ylpy4ejl=12vxm0dq,PC,14m 45.170s,https://www.youtube.com/watch?v=theT1csUr_0,,solo,2024-11-12,1,cbrnn,,,,http://www.speedrun.com/BO6Zombies/run/m3jpd5gz,verified
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=12vxm0dq,PC,12m 36.520s,https://www.youtube.com/watch?v=sGGi5r4UO10,,solo,2024-11-10,1,cbrnn,,,,http://www.speedrun.com/BO6Zombies/run/zxxrqn5z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=814jp01d; wlewprl6=xqkd5nl9,PC,22m 42.550s,https://youtu.be/V2r9TDhy6Bw,,co-op,2025-06-09,4,cbrnn,Freckleston,Seqn3,ScottyDogs007,http://www.speedrun.com/bo3zombies/run/zpo7re8m,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=5q8d4d3l; 2lg396np=0q56pm1p; p85pd5lg=rqvvk45q,PC,17m 21.400s,https://youtu.be/AI9XbRPG02Y,,co-op,2025-06-07,2,cbrnn,Invisible_hole,,,http://www.speedrun.com/bo3zombies/run/yoe1kg7z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=814jp01d; wlewprl6=1py09481,PC,16m 27.320s,https://www.youtube.com/watch?v=CjR3NrbnqbE,,co-op,2025-06-05,4,ScottyDogs007,sablefarts,cbrnn,kaedons,http://www.speedrun.com/bo3zombies/run/m7vlgdem,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,PC,26m 1.750s,https://youtu.be/FgLKDfpCSWM,,solo,2025-06-02,1,cbrnn,,,,http://www.speedrun.com/bo3zombies/run/yd4k5xwy,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=5leo55qo; ylqx7m8r=p12v5gdq,PC,32m 2.950s,https://youtu.be/Gq50hb6_a0c,,solo,2025-05-06,1,cbrnn,,,,http://www.speedrun.com/bo3zombies/run/me2ro59m,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=814jp01d; gnx65jnv=gq75zgy1,PC,14m 43.000s,https://www.youtube.com/watch?v=mX2La968RSk,,co-op,2025-01-10,4,sablefarts,cbrnn,ZoRaptr,Seqn3,http://www.speedrun.com/bo3zombies/run/y6gd7g6m,rejected
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=4lxz9212; gnx65jnv=gq75zgy1,PC,15m 59.000s,https://www.twitch.tv/videos/2246078562https://www.youtube.com/watch?v=vG4h2iPdKgk,https://www.youtube.com/watch?v=ofwaI2cxzQk,co-op,2025-01-10,3,sablefarts,cbrnn,ZoRaptr,,http://www.speedrun.com/bo3zombies/run/y4jr5j3y,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=0q56pm1p; gnx65jnv=gq75zgy1,PC,17m 54.000s,https://www.youtube.com/watch?v=CSpY-ITICUI,https://www.youtube.com/watch?v=9TRxz8sJ83Q&t=813s,co-op,2025-01-10,2,sablefarts,cbrnn,,,http://www.speedrun.com/bo3zombies/run/mr01qxgm,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,PC,26m 5.450s,https://youtu.be/6KoDYrPZD_w,,solo,2024-10-26,1,cbrnn,,,,http://www.speedrun.com/bo3zombies/run/yoq42njz,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=5leo55qo; gnx65jnv=139mgvx1,PC,24m 25.600s,https://youtu.be/XwnkL9M1k1s,,solo,2024-10-02,1,cbrnn,,,,http://www.speedrun.com/bo3zombies/run/y8oq96nm,verified
