game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=gq79z5yl,PC,3m 37.470s,https://youtu.be/N1ZqI7ZWi_Y,,solo,2019-06-10,1,racroxx,,,,http://www.speedrun.com/bozombies/run/y957q1ez,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=013w4x3q,PC,2m 53.800s,https://www.twitch.tv/videos/1563466328,,solo,2022-08-10,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/y8xrqlwm,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=013w4x3q,PC,2m 55.500s,https://www.twitch.tv/videos/1202571237,,solo,2021-11-11,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/zgr11gvm,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=013w4x3q,PC,2m 58.140s,https://www.twitch.tv/videos/1074503769,,solo,2021-07-02,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/y8dnxnnz,rejected
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=013w4x3q,PC,3m 1.220s,https://www.youtube.com/watch?v=KleFglahywc,,solo,2020-11-25,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/m3gqo24z,rejected
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=9qj2w8g1,PC,30m 50.000s,https://youtu.be/aZCcN8WPJJU,,solo,2020-11-22,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/y4eor82m,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=013w4x3q,PC,3m 5.470s,https://www.twitch.tv/videos/744610800,,solo,2020-09-18,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/zn38dlly,rejected
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=013w4x3q,PC,3m 5.470s,https://www.twitch.tv/videos/744610800,,solo,2020-09-18,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/mr98j4dm,rejected
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=xqko9xy1,PC,32m 2.000s,https://www.twitch.tv/videos/749680804,,solo,2020-09-11,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/z1opr59m,rejected
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=5lm8w24q,PC,4m 8.800s,https://youtu.be/qxPyegbg_hk,,solo,2020-08-31,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/mrk310gy,rejected
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=gq7296y1,PlayStation 3,54m 14.000s,https://youtu.be/PBAGKP8O3Yk,,solo,2020-08-05,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/m7508w9z,rejected
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=4lxg0jrq; 9l74r9l1=jq6vye71,PC,25m 50.000s,https://youtu.be/wfTqYMjjeZg,,solo,2020-07-02,1,racroxx,,,,http://www.speedrun.com/wawzombies/run/y8r6vgnm,rejected
