game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,Xbox 360,15m 54.000s,https://youtu.be/f8ODaR3UD_4,,co-op,2022-10-08,2,bydey,parkourchicken,,,http://www.speedrun.com/bo2zombies/run/yd1lj1jy,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,Xbox 360,2m 47.920s,https://youtu.be/GmCE_awHERg,,co-op,2022-10-08,2,bydey,parkourchicken,,,http://www.speedrun.com/bo2zombies/run/yjd92dgy,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=814nn0ld,Xbox 360,2m 50.930s,https://youtu.be/Yt9IwXP6MP4,,co-op,2022-10-08,2,bydey,parkourchicken,,,http://www.speedrun.com/bo2zombies/run/z0lqjlez,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=814nn0ld,Xbox 360,3m 16.000s,https://youtu.be/tVn0D_UNROI,,co-op,2022-10-08,3,bydey,parkourchicken,DorsalShere00,,http://www.speedrun.com/bo2zombies/run/zx8x375m,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; jlz2ryl2=814nn0ld,Xbox 360,2m 36.260s,https://youtu.be/d4YREM0G8eg,,co-op,2022-10-08,4,bydey,parkourchicken,bydey (1),DorsalShere00,http://www.speedrun.com/bo2zombies/run/y4xlo8dz,verified
