game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,15m 26.280s,https://youtu.be/YpS61NNudKI,,co-op,2024-12-04,2,HyperSomn,Discordkitten,,,http://www.speedrun.com/BO6Zombies/run/m7e99k4z,rejected
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,Xbox Series X,15m 23.000s,https://youtu.be/NXXNe-DRaJc?si=aBKoNGQ-oGIbPs_k,,co-op,2024-12-03,2,Discordkitten,HyperSomn,,,http://www.speedrun.com/BO6Zombies/run/yww11gpy,verified
