game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=814jp01d; jlzz6xl2=013xgok1,PlayStation 4,36m 43.090s,https://www.twitch.tv/videos/774261507,,co-op,2021-03-06,4,Tacos_cheese,NewNickName0,Mauar,DaddyDontStop,http://www.speedrun.com/bo3zombies/run/yj1o493y,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=814jp01d; jlzz6xl2=814k4d0l,PlayStation 4,2m 3.000s,https://www.twitch.tv/videos/774261507,,co-op,2021-03-06,4,Tacos_cheese,NewNickName0,Mauar,DaddyDontStop,http://www.speedrun.com/bo3zombies/run/zp360x8m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=814jp01d; jlzz6xl2=zqomrog1,PlayStation 4,12m 9.000s,https://www.twitch.tv/videos/774261507,,co-op,2021-03-06,4,Tacos_cheese,NewNickName0,Mauar,DaddyDontStop,http://www.speedrun.com/bo3zombies/run/m78npo0z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=5leo55qo; wlewprl6=5q8ppgld,PC,28m 43.000s,https://www.twitch.tv/videos/925345834,,solo,2021-02-23,1,Mauar,,,,http://www.speedrun.com/bo3zombies/run/mr4lrq2z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=5leo55qo; wlewprl6=5q8ppgld,PC,29m 40.000s,https://www.twitch.tv/videos/922697371,,solo,2021-02-21,1,Mauar,,,,http://www.speedrun.com/bo3zombies/run/zqgj1l5m,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=0q56pm1p; wlewprl6=5q8ppgld,PC,32m 30.000s,https://www.twitch.tv/videos/914873410,,co-op,2021-02-14,2,Mauar,Projav1,,,http://www.speedrun.com/bo3zombies/run/znovqo3y,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=0q56pm1p; wlewprl6=5q8ppgld,PC,34m 10.000s,https://www.twitch.tv/videos/906065854,,co-op,2021-02-06,2,Mauar,Projav1,,,http://www.speedrun.com/bo3zombies/run/z06j7eez,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=4lxz9212; wlewprl6=5q8ppgld,PC,35m 43.000s,https://www.twitch.tv/videos/909511478,,co-op,2021-02-04,3,Conqueror014,Mauar,Projav1,,http://www.speedrun.com/bo3zombies/run/z18lgp7y,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=5q8ppgld,PlayStation 4,30m 23.000s,https://www.twitch.tv/videos/756500972,,solo,2020-09-30,1,Mauar,,,,http://www.speedrun.com/bo3zombies/run/yv2po9om,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=z19wvyq4,PC,43m 20.000s,https://youtu.be/z0jLP1W_Yng,,solo,2020-12-14,1,Mauar,,,,http://www.speedrun.com/bozombies/run/y2v18wwz,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=p128kd1x,PC,3h 22m 0.000s,https://www.twitch.tv/videos/489403667,,solo,2020-01-30,1,Mauar,,,,http://www.speedrun.com/bozombies/run/yv299l8m,verified
