game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,Xbox Series S,22m 23.000s,https://youtu.be/Oa-sdh7VV0Q,,solo,2025-04-06,1,TheVo1d,,,,http://www.speedrun.com/BO6Zombies/run/y2n46r9y,rejected
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,Xbox Series S,22m 19.230s,https://youtu.be/Oa-sdh7VV0Q,,solo,2025-04-06,1,TheVo1d,,,,http://www.speedrun.com/BO6Zombies/run/zq2onpxz,verified
