game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=z19x5wk1; e8mz6mn6=xqko9xy1,PC,1h 46m 22.000s,https://www.twitch.tv/videos/253427349,,co-op,2020-11-14,3,ZEC RussiaPug,ZEC eXo BeRLiN,ZiOMIX,,http://www.speedrun.com/wawzombies/run/z532nwny,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=p129o8kl; 9l74r9l1=jq6vye71,PC,1h 44m 6.000s,https://www.twitch.tv/videos/242101280,,co-op,2017-11-26,4,ZEC Fargo,ZEC GHOST,ZEC RussiaPug,ZEC eXo BeRLiN,http://www.speedrun.com/wawzombies/run/y4eo24nm,verified
