game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,28m 54.000s,https://www.youtube.com/watch?v=B9z1Fhs_-xg&t=784s,,solo,2022-01-14,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/y6n9kr6z,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,32m 7.000s,https://www.youtube.com/watch?v=B4gzOOrEZ3Y,,solo,2021-09-02,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/ywkkgeny,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,33m 56.000s,https://www.youtube.com/channel/UCvKSK-xctpXskhCC4La8MoA,,solo,2021-08-07,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/zqvr3o9m,rejected
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,34m 52.000s,https://www.youtube.com/watch?v=Me5gX5ta7GY,,solo,2021-08-04,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/yo62rrjy,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,36m 59.000s,https://www.youtube.com/watch?v=czZxXhsALjw,,solo,2021-08-01,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/zp8qkxry,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,40m 53.000s,https://www.youtube.com/watch?v=S80xp1fjTtE,,solo,2021-07-29,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/z07e609y,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,25m 18.000s,https://www.youtube.com/watch?v=CV0ftla6AeQ,,solo,2021-04-16,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/yv1gnney,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,26m 25.000s,https://www.youtube.com/watch?v=OQGl-n05bBA,,solo,2021-04-06,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/y42peekm,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,27m 50.000s,https://www.youtube.com/watch?v=4Bs4R4j0Lec,,solo,2021-03-16,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/yw0wnppm,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,29m 58.000s,https://www.youtube.com/watch?v=0_UwnrMVSFU,,solo,2021-03-06,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/z06xg29z,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,34m 53.000s,https://www.youtube.com/watch?v=ZE9_j3CjW4I,,solo,2021-02-15,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/zp32k6gm,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,53m 28.000s,https://www.youtube.com/watch?v=sDya6JmpOkM,,solo,2021-02-13,1,JIGSALL1,,,,http://www.speedrun.com/bocwz/run/zno7kjvy,verified
