game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=4lxz9212; wlewprl6=21dvj0j1,Xbox One,20m 41.517s,https://www.youtube.com/watch?v=HWn-R0_OKXE&ab_channel=Smisinator,,co-op,2021-01-07,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/y8r592nm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=4lxz9212; wlewprl6=814kpgjl,Xbox One,9m 47.433s,https://www.youtube.com/watch?v=HWn-R0_OKXE&ab_channel=Smisinator,,co-op,2021-01-07,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/y6rkp51y,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=4lxz9212; wlewprl6=jq6yg731,Xbox One,6m 29.070s,https://www.youtube.com/watch?v=HWn-R0_OKXE&ab_channel=Smisinator,,co-op,2021-01-07,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/yj6n463z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=4lxz9212; wlewprl6=21dv3g31,Xbox One,28m 6.700s,https://www.youtube.com/watch?v=HWn-R0_OKXE&ab_channel=Smisinator,,co-op,2021-01-07,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/yd0k30wz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=4lxz9212; wlewprl6=5q8ppgld,Xbox One,1h 23m 32.767s,https://www.youtube.com/watch?v=HWn-R0_OKXE&ab_channel=Smisinator,,co-op,2021-01-07,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/mr93892m,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=4lxz9212; 38dw04n0=81wer8o1,Xbox One,3m 20.380s,https://www.youtube.com/watch?v=jVna10ICdrA,,co-op,2020-12-23,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/z1o7399m,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=4lxz9212; 38dw04n0=jq6om7qm,Xbox One,11m 4.087s,https://www.youtube.com/watch?v=jVna10ICdrA,,co-op,2020-12-23,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/z536o8ny,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=4lxz9212; 38dw04n0=p12opmkl,Xbox One,11m 12.100s,https://www.youtube.com/watch?v=jVna10ICdrA,,co-op,2020-12-23,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/y4e056dm,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=4lxz9212; 38dw04n0=4qy5jo31,Xbox One,21m 5.300s,https://www.youtube.com/watch?v=jVna10ICdrA,,co-op,2020-12-23,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/y6r87epy,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=4lxz9212; 38dw04n0=5lm3y41v,Xbox One,55m 3.880s,https://www.youtube.com/watch?v=jVna10ICdrA,,co-op,2020-12-23,3,tyrannic,TechnicallyRyan_,spooningnohans,,http://www.speedrun.com/bo3zombies/run/y2dr3w5z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=0q56pm1p; wlewprl6=5q8ppgld,Xbox One,1h 12m 24.460s,https://www.youtube.com/watch?v=yNmW5o9GqLs&feature=youtu.be,,co-op,2020-11-24,2,spooningnohans,TechnicallyRyan_,,,http://www.speedrun.com/bo3zombies/run/zxd3kn8y,verified
