game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 68kozzn2=p12nek1x,Xbox 360,4m 35.000s,https://youtu.be/Q6AxgEhitT8,,co-op,2021-03-04,4,TrueHelp,LiningDragon542,Lorule,IXSoulxSeekerXI,http://www.speedrun.com/bo2zombies/run/yd9223wz,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 68kozzn2=gq7268v1,Xbox 360,7m 21.500s,https://youtu.be/WFQLZWbsY1g,,co-op,2021-03-04,4,TrueHelp,LiningDragon542,arr ber tran,GregFPS,http://www.speedrun.com/bo2zombies/run/m7833p0z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 2lg32qnp=0130e315,Xbox 360,15m 0.100s,https://youtu.be/--bTkEUffBc,,co-op,2021-03-04,4,TrueHelp,LiningDragon542,LilSqueezeygang,arr ber tran,http://www.speedrun.com/bo2zombies/run/m3nkkowy,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 2lg32qnp=5leogzqo,Xbox 360,8m 34.110s,https://youtu.be/PnR8dKJhcQM,,co-op,2021-03-04,4,TrueHelp,LiningDragon542,arr ber tran,GregFPS,http://www.speedrun.com/bo2zombies/run/y66qqp1y,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,Xbox 360,1h 4m 33.000s,https://www.youtube.com/watch?v=cJya9v_CIwg&list=UUAOUP6mGZbFl-UWCx6PE48Q&index=20,,solo,2020-03-29,1,TrueHelp,,,,http://www.speedrun.com/bo2zombies/run/z15dve9y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=0130e315,Xbox 360,23m 52.000s,https://youtube.com/watch?v=-kEg8K3v_30,,solo,2020-03-29,1,TrueHelp,,,,http://www.speedrun.com/bo2zombies/run/yw8e2dny,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 2lg32qnp=5leogzqo,Xbox 360,6m 44.000s,https://www.youtube.com/watch?v=iZjHicyHxQA,,co-op,2020-01-11,4,Helaman_Hatcher,Axolwaffles,TrueHelp,GregFPS,http://www.speedrun.com/bo2zombies/run/mex2dq8z,verified
Call of Duty: Black Ops IIII Zombies,,Alpha Omega,9l71mw7l=klry7doq; 5lyjm0yl=5leewrzl; yn21k7j8=21d3dnpq,PlayStation 4,28m 34.000s,https://www.twitch.tv/videos/699736976,,co-op,2021-02-14,3,TrueHelp,raspperz,Toobad4xbox,,http://www.speedrun.com/bo4zombies/run/zx6l885z,verified
Call of Duty: Black Ops IIII Zombies,,Alpha Omega,9l71mw7l=klry7doq; 5lyjm0yl=0132y83q; yn21k7j8=21d3dnpq,Xbox One,41m 37.000s,https://www.youtube.com/watch?v=FxjE75Zbdpg&list=UUAOUP6mGZbFl-UWCx6PE48Q&index=3,,solo,2020-04-02,1,TrueHelp,,,,http://www.speedrun.com/bo4zombies/run/z5jor85m,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=4qy59e71,Xbox One,2m 6.000s,https://youtu.be/1xCaLX68bH4,,solo,2020-04-21,1,TrueHelp,,,,http://www.speedrun.com/bozombies/run/y8vr01wz,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=jqzdwglp; ylpgmdlg=mlnd96d1,Xbox One,2m 57.000s,https://youtu.be/1xCaLX68bH4,,solo,2020-04-21,1,TrueHelp,,,,http://www.speedrun.com/bozombies/run/yd9eprqz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=jqzv9kml,Xbox One,3m 58.000s,https://youtu.be/1xCaLX68bH4,,solo,2020-04-21,1,TrueHelp,,,,http://www.speedrun.com/bozombies/run/y9nj6gnz,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=21dv57j1,Xbox One,3m 50.000s,https://youtu.be/HiX5TuOo8kk,,solo,2020-04-20,1,TrueHelp,,,,http://www.speedrun.com/bozombies/run/y8rn3odm,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=klrj9n2q,Xbox One,4m 9.000s,https://youtu.be/HiX5TuOo8kk,,solo,2020-04-20,1,TrueHelp,,,,http://www.speedrun.com/bozombies/run/ywd53n9z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=81p428k1,Xbox One,5m 37.000s,https://youtu.be/HiX5TuOo8kk,,solo,2020-04-20,1,TrueHelp,,,,http://www.speedrun.com/bozombies/run/m3g2j14z,verified
