game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,37m 14.007s,https://youtu.be/TfurMIMO2js,,solo,2020-11-23,1,Oliver9121,,,,http://www.speedrun.com/bocwz/run/y6rogrjy,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,37m 14.013s,https://www.youtube.com/watch?v=TfurMIMO2js&feature=youtu.be,,solo,2020-11-23,1,Oliver9121,,,,http://www.speedrun.com/bocwz/run/z53ewjey,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,38m 55.040s,https://www.youtube.com/watch?v=sqqrkB2zZP4,,solo,2020-11-22,1,Oliver9121,,,,http://www.speedrun.com/bocwz/run/mr9ol08m,rejected
