game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=mlnpryn1; gnxjvm4l=81483dkl; dlo7yxm8=81pv8nn1; onv7j35n=mlnprkj1,Xbox One,52m 50.000s,https://www.twitch.tv/videos/925174816,,co-op,2021-02-23,4,AguaPowerz-Noah,CC Yolo Knifer 24,JSKRINE99,RankSleet568671,http://www.speedrun.com/wwiizombies/run/mk70pj3y,verified
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=mlnpryn1; gnxjvm4l=81483dkl; dlo7yxm8=xqk2784q; onv7j35n=4qyd382q,Xbox One,2h 48m 22.000s,https://www.twitch.tv/videos/925174816,,co-op,2021-02-23,4,AguaPowerz-Noah,CC Yolo Knifer 24,JSKRINE99,RankSleet568671,http://www.speedrun.com/wwiizombies/run/yo9n011y,verified
