game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; p85revng=21dwgjle,Xbox 360,15m 34.000s,https://www.youtube.com/watch?v=C743xZZnmoM,,co-op,2019-11-20,4,Jonnythegiraffe,Raheem,UltimateZenith1,LilReese30O,http://www.speedrun.com/bo2zombies/run/mexl0e2z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=814jp01d; wlewprl6=xqkd5nl9,Xbox One,28m 46.000s,https://www.youtube.com/watch?v=qOxiclw6IGc&gl=US&hl=en,,co-op,2023-09-27,4,Jonnythegiraffe,BurgerKingman7,Lilreese300,VOiDXKILL3R,http://www.speedrun.com/bo3zombies/run/y6qlo0qz,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=5leo55qo; gnx65jnv=gq75zgy1,PC,15m 52.000s,https://www.youtube.com/watch?v=C_KNMyWI8rg,,co-op,2021-01-22,4,Invisible_hole,KOOKY,Jonnythegiraffe,xhenrytheippo,http://www.speedrun.com/bo3zombies/run/mk79od3y,rejected
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=814jp01d; gnx65jnv=gq75zgy1,Xbox One,16m 29.000s,https://youtu.be/yBz8xQFMO3M,,co-op,2019-12-25,4,Jonnythegiraffe,LilReese30O,Itzs Nukez,Endless Plight,http://www.speedrun.com/bo3zombies/run/yd6nk4vz,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=814jp01d; gnx65jnv=gq75zgy1,Xbox One,16m 29.000s,https://youtu.be/yBz8xQFMO3M,,co-op,2019-12-20,4,Jonnythegiraffe,LilReese30O,EndlessPlight,Itzs Nukez,http://www.speedrun.com/bo3zombies/run/y95jk8rz,rejected
Call of Duty: Black Ops IIII Zombies,,Dead of the Night,6njqrjpl=5q8zn5kq; 5lyjm0yl=0132y83q; kn0zwr38=8107235l,Xbox One,31m 54.000s,https://www.youtube.com/watch?v=lRUIOOiSBcw&t=9s,,solo,2019-12-18,1,Jonnythegiraffe,,,,http://www.speedrun.com/bo4zombies/run/y212e46z,rejected
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=5q8o3g1d; p85rgxng=jq6mw31m,Xbox One,16m 21.000s,https://youtu.be/Kszwowywj1I,,co-op,2020-06-06,4,Jonnythegiraffe,LilReese3O0,Raheem,UltimateZenith1,http://www.speedrun.com/bozombies/run/z09gg34z,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=5q8o3g1d; 38dpvx80=81wgjoq4,Xbox One,27m 12.000s,https://youtu.be/MK_N9YQsTIc,,co-op,2019-10-13,4,Jonnythegiraffe,LilReese3O0,Raheem,UltimateZenith1,http://www.speedrun.com/bozombies/run/z50ond5y,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=5q8o3g1d; rn1zvdlj=8108ywqv,Xbox One,6m 49.000s,https://youtu.be/238YZpeq7Ug,,co-op,2019-09-20,4,Jonnythegiraffe,LilReese3O0,Raheem,UltimateZenith1,http://www.speedrun.com/bozombies/run/zxdp57ey,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=5q8o3g1d; j84594n9=mlnn70lp,Xbox One,18m 48.000s,https://youtu.be/7g0M851kYEM,,co-op,2019-09-02,4,Jonnythegiraffe,LilReese3O0,Raheem,UltimateZenith1,http://www.speedrun.com/bozombies/run/y6r8vgjy,verified
