game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=0q56pm1p; wlewprl6=5q8ppgld,Xbox One,1h 17m 51.000s,https://www.youtube.com/watch?v=ktNQEQ5vZzY,,co-op,2021-01-31,2,GlaZe Rebirthh,Kinqq Rus,,,http://www.speedrun.com/bo3zombies/run/me9l490z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=81p428k1,Xbox One,6m 46.000s,https://youtu.be/xbbEOLhKr4g,,solo,2020-04-22,1,GlaZe Rebirthh,,,,http://www.speedrun.com/bozombies/run/y2drw59z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=klrj9n2q,Xbox One,7m 3.000s,https://youtu.be/nlDOwOpBf7c,,solo,2020-04-21,1,GlaZe Rebirthh,,,,http://www.speedrun.com/bozombies/run/yd0odn0z,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=21dv57j1,Xbox One,4m 14.000s,https://youtu.be/2nhOvN_X9p0,,solo,2020-04-19,1,GlaZe Rebirthh,,,,http://www.speedrun.com/bozombies/run/zpl5nkxm,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=5q8o3g1d; p85rgxng=jq6mw31m,Xbox One,1h 43m 15.000s,https://youtu.be/IOCblxjWyuA,,co-op,2020-04-19,4,Beach Food,GlaZe Rebirthh,chufs blunt,kealtank,http://www.speedrun.com/bozombies/run/me6qqx9z,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=814kmejl; onv7j35n=4qyd382q,PlayStation 4,40m 43.000s,https://www.youtube.com/watch?v=kB-6G5HfNWs,,solo,2020-09-28,1,GlaZe Rebirthh,,,,http://www.speedrun.com/wwiizombies/run/z06jdr4z,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=z195egkq; onv7j35n=4qyd382q,Xbox One,1h 38m 36.000s,https://www.youtube.com/watch?v=ovnW4pcTxhw,,solo,2020-09-28,1,GlaZe Rebirthh,,,,http://www.speedrun.com/wwiizombies/run/ylo6dery,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=8100n2j1; 5lyj7xgl=jqzv27ml; onv7j35n=mlnprkj1,Xbox One,2h 44m 51.000s,https://www.youtube.com/watch?v=i0cFSjF0RJQ,,co-op,2020-06-25,3,EazyRandeazy,GlaZe Rebirthh,MatchedQuasar74,,http://www.speedrun.com/wwiizombies/run/yo9n037y,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=8100n2j1; 5lyj7xgl=21ge0rml; onv7j35n=mlnprkj1,Xbox One,48m 11.000s,https://www.youtube.com/watch?v=ihsMpAtHpYk,,co-op,2020-06-24,3,EazyRandeazy,GlaZe Rebirthh,MatchedQuasar74,,http://www.speedrun.com/wwiizombies/run/y2vgklwz,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=mlndvg61; 5lyj7xgl=21ge0rml; onv7j35n=mlnprkj1,Xbox One,46m 33.000s,https://www.youtube.com/watch?v=jken1gVIsOQ,,co-op,2020-05-23,2,GlaZe Rebirthh,kealtank,,,http://www.speedrun.com/wwiizombies/run/yw0rn92m,verified
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=21d9r4gq; gnxjvm4l=4lxr34gl; dlo7yxm8=81pv8nn1; onv7j35n=4qyd382q,PlayStation 4,36m 46.000s,https://www.youtube.com/watch?v=bqsuktbctik,,solo,2019-09-02,1,GlaZe Rebirthh,,,,http://www.speedrun.com/wwiizombies/run/mk70p63y,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=8100n2j1; 5lyj7xgl=21ge0rml; onv7j35n=mlnprkj1,Xbox One,1h 5m 52.000s,https://www.youtube.com/watch?v=-cvnuWbFM7M,,co-op,2017-12-29,3,ElninoJR1204,GlaZe Rebirthh,SilverSlipnot,,http://www.speedrun.com/wwiizombies/run/yw0rnl9m,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=4qy52k31; 5lyj7xgl=21ge0rml; onv7j35n=4qyd382q,Xbox One,36m 21.000s,https://www.youtube.com/watch?v=2-gSOUsqF8Q,,solo,2017-12-08,1,GlaZe Rebirthh,,,,http://www.speedrun.com/wwiizombies/run/yo9nld0y,verified
