game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=814g6d01; gnxj7pgl=810y752l,PC,2m 29.517s,https://youtu.be/rPEDRfwOqjY,,solo,2021-01-30,1,Deathslyce,,,,http://www.speedrun.com/bocwz/run/z18o2v7y,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=814g6d01; gnxj7pgl=810y752l,PC,2m 35.000s,https://drive.google.com/file/d/1aRa7MSdHGyHsC9726A4RekQ-gFCY3zkb/view?usp=sharing,,solo,2020-12-31,1,Deathslyce,,,,http://www.speedrun.com/bocwz/run/zgv1jdez,verified
