game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; ylpkr68g=jq6yp6n1,Xbox One,9m 3.000s,https://www.youtube.com/watch?v=VsUA1vxOmww,,co-op,2025-03-20,2,Pinkhalfmoon,reddeath9248,,,http://www.speedrun.com/iwzombies/run/z08k33em,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; ylq5o7lr=21ge9kml,Xbox One,3m 53.130s,https://youtu.be/_La3Ya_Gi5A,,co-op,2023-05-31,2,reddeath9248,23jonn,,,http://www.speedrun.com/iwzombies/run/y981g4nz,verified
