game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=8149knjq; e8mz6mn6=81pe4gkl,PC,24m 53.000s,https://www.youtube.com/watch?v=kxEndg8o2tk,,co-op,2017-03-24,2,Coolguyme22,TheTacoMan,,,http://www.speedrun.com/wawzombies/run/8m7re65y,verified
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=8149knjq; jlzjgxn2=4qy75w7q,PC,25m 10.000s,https://www.youtube.com/watch?v=eyq7BCergqo&feature=youtu.be,,co-op,2017-03-19,2,Coolguyme22,TheTacoMan,,,http://www.speedrun.com/wawzombies/run/pm3eqv4y,verified
