game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=4lxz9212; 38dw04n0=81wer8o1,PlayStation 4,2m 35.010s,https://www.twitch.tv/videos/219722493,,co-op,2018-01-18,3,Kempy619,OMG-BACK-OFF,exotic_crim6,,http://www.speedrun.com/bo3zombies/run/z5o8edjy,rejected
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=4lxz9212; gnx65jnv=rqv6zd7l,PlayStation 4,2m 35.390s,https://www.twitch.tv/videos/219722666,,co-op,2018-01-18,3,Kempy619,OMG-BACK-OFF,exotic_crim6,,http://www.speedrun.com/bo3zombies/run/y456g72m,rejected
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=jqzxgy81; 2lg396np=4lxz9212; ylp4kjlg=z195dr0q,PlayStation 4,2m 36.120s,https://www.twitch.tv/videos/219722946,,co-op,2018-01-18,3,Kempy619,OMG-BACK-OFF,exotic_crim6,,http://www.speedrun.com/bo3zombies/run/y8qw0exy,rejected
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=5q8d4r3l; 2lg396np=4lxz9212; 789ye5nw=p12o4z7l,PlayStation 4,2m 44.260s,https://www.twitch.tv/videos/219723083,,co-op,2018-01-18,3,Kempy619,OMG-BACK-OFF,exotic_crim6,,http://www.speedrun.com/bo3zombies/run/yw1gvknz,rejected
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=5lmg2wml; 2lg396np=4lxz9212; ylp4gjlg=xqk968n1,PlayStation 4,2m 13.090s,https://www.twitch.tv/videos/219723196,,co-op,2018-01-18,3,Kempy619,OMG-BACK-OFF,exotic_crim6,,http://www.speedrun.com/bo3zombies/run/yl9dnrxy,rejected
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=4lxz9212; wlewprl6=jq6yg731,PlayStation 4,3m 11.010s,https://www.twitch.tv/videos/219723297,,co-op,2018-01-18,3,Kempy619,OMG-BACK-OFF,exotic_crim6,,http://www.speedrun.com/bo3zombies/run/ydqngexm,rejected
