game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,Xbox One,18m 41.360s,https://youtu.be/mZsKLfJqaYk,,co-op,2023-05-27,2,KxKnIfEsTyLe,adamthewillie,,,http://www.speedrun.com/iwzombies/run/z5p35njm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=rqvvdj6q,Xbox One,1m 26.180s,https://youtu.be/7u-1HQ1mVbw,,co-op,2023-05-27,2,KxKnIfEsTyLe,adamthewillie,,,http://www.speedrun.com/iwzombies/run/mk08lolz,verified
