game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=qvvrvmyq; rn1y7dvn=qyzj4671; ylpy4ejl=1928ypyq,PC,26m 9.380s,https://www.youtube.com/watch?v=qd35ZiH4KSU,,solo,2024-11-14,1,Burnt2Dust_,,,,http://www.speedrun.com/BO6Zombies/run/y2wo3l9y,verified
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=qvvrvmyq; rn1y7dvn=q8kdzmkq; ylpy4ejl=12vxm0dq,PC,28m 45.000s,https://youtu.be/JxfW_Ahu6o0,,solo,2024-11-12,1,Burnt2Dust_,,,,http://www.speedrun.com/BO6Zombies/run/zqqox41z,verified
