game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,Xbox One,4m 39.000s,https://www.youtube.com/watch?v=Nd8vmuKA5co,,solo,2018-03-17,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/m79v4o5y,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=5q8d4d3l; 2lg396np=5leo55qo; p85pd5lg=zqov8p1y,Xbox One,5m 11.830s,https://www.youtube.com/watch?v=UAs6xilzjqY,,solo,2017-06-11,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/yl906rky,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=mlnzezjl; 2lg396np=5leo55qo; ylqx7m8r=814oxreq,Xbox One,9m 24.600s,https://www.youtube.com/watch?v=e8INBSyAdgY,,solo,2017-06-10,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/zxvk8rky,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=5leo55qo; gnx65jnv=81py6nk1,Xbox One,4m 8.410s,https://www.youtube.com/watch?v=IZYo2sr95jk,,solo,2017-06-10,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/zxvk81gy,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=mlnzezjl; 2lg396np=5leo55qo; ylqx7m8r=814oxreq,Xbox One,10m 4.340s,https://www.youtube.com/watch?v=PJFeCvbYSUA,,solo,2017-03-28,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/kz59q9gy,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=5q8d4d3l; 2lg396np=5leo55qo; p85pd5lg=zqov8p1y,Xbox One,8m 17.000s,https://www.youtube.com/watch?v=nCflTTZcvFw,,solo,2016-10-28,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/9mr023dm,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=5leo55qo; 38dw04n0=jq6om7qm,Xbox One,1m 31.830s,https://www.youtube.com/watch?v=YRZZq11QKHw,,solo,2016-10-20,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/1zq2061z,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=21g2928l; 2lg396np=5leo55qo; 38dw04n0=jq6om7qm,Xbox One,4m 45.600s,https://www.youtube.com/watch?v=3Nn5Y8Rbzes,,solo,2016-10-20,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/1zxjl4ky,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,Xbox One,37m 33.000s,https://www.youtube.com/watch?v=e8emd03oXx0,,solo,2016-10-19,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/7z087o8m,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=5leo55qo; gnx65jnv=81py6nk1,Xbox One,5m 41.000s,https://youtu.be/n4GHpA8A9KY,,solo,2016-10-11,1,ethmar,,,,http://www.speedrun.com/bo3zombies/run/8y8o9qwm,verified
