game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=0q5x78m1,PlayStation 4,2m 32.000s,https://youtu.be/4VXcfPNtt0s,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/yv323o8z,rejected
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=5leo55qo; 2lg7k6lp=81p46ng1,PlayStation 4,3m 21.000s,https://youtu.be/IxmxyZO7mCE,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/znror0vy,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PlayStation 3,2m 52.000s,https://youtu.be/rRNP_M4vpRk,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/yw404knz,rejected
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=814794v1; 2lg396np=5leo55qo; onvmywnm=4lx0d42l,PlayStation 4,3m 12.000s,https://youtu.be/BA33GYtlbzM,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/yj3135oz,rejected
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PlayStation 3,2m 55.000s,https://youtu.be/vmoF3pH9vGk,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/yl0o0rxy,rejected
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=21d3635q; 2lg396np=5leo55qo; p85pd5lg=zqom2np1,PlayStation 4,2m 39.000s,https://youtu.be/ZIsIZEbMuh8,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/mex9x42z,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=zqomrog1,PlayStation 4,13m 44.000s,https://youtu.be/V6C-vtytAlQ,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/yd696exz,rejected
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=jq6zvzjl; 2lg396np=5leo55qo; gnx65jnv=rqv6zd7l,PlayStation 4,2m 53.000s,https://youtu.be/Sh-5xL3H4uE,,solo,2019-08-03,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/z1j8jxwz,rejected
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=5leo55qo; ylp4kjlg=013w57kq,PlayStation 4,14m 22.000s,https://youtu.be/wxMlkU_m9iQ,,solo,2019-08-02,1,yyNot_,,,,http://www.speedrun.com/bo3zombies/run/z570ogem,rejected
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=21dnjgle,PC,30m 29.000s,https://www.youtube.com/watch?v=mJDi4b8FMGw,,solo,2025-11-08,1,yyNot_,,,,http://www.speedrun.com/bozombies/run/zn5gl47z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=gq7ovnlp,PC,3h 42m 32.000s,https://www.twitch.tv/videos/2572602193,,co-op,2025-09-17,2,yyNot_,javozgz,,,http://www.speedrun.com/bozombies/run/y9wd8lnz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=21g6wxqz,PC,5h 56m 26.000s,https://www.youtube.com/watch?v=e0ZyHOvF9pI,,solo,2025-09-05,1,yyNot_,,,,http://www.speedrun.com/bozombies/run/yv57kgom,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=xqk3g919,PC,1h 1m 42.000s,https://www.youtube.com/watch?v=NbS0WhFW0ik,,solo,2025-09-04,1,yyNot_,,,,http://www.speedrun.com/bozombies/run/y40nvpdz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=81pz3el7,PC,29m 20.000s,https://www.youtube.com/watch?v=EmBcUcMlre4,,solo,2025-03-23,1,yyNot_,,,,http://www.speedrun.com/bozombies/run/zx50p15m,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=21g6wxqz,PC,11h 8m 43.000s,https://www.twitch.tv/videos/2436170470,,co-op,2025-03-13,2,yyNot_,javozgz,,,http://www.speedrun.com/bozombies/run/mkr10k5z,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=mln74n1p,PC,6h 58m 30.000s,https://www.twitch.tv/videos/1127958466,,solo,2021-07-13,1,yyNot_,,,,http://www.speedrun.com/bozombies/run/y2r84x7m,verified
