game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=5q8o3g1d; 38dpvx80=xqk96ed1,PC,4m 10.450s,https://www.youtube.com/watch?v=FRQelzu5pSI,,co-op,2020-03-17,4,Myron1271,MidgetNipple,Finley850,Aldrik,http://www.speedrun.com/bozombies/run/zgk4pldy,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=5q8o3g1d; 38dpvx80=0q544rnl,PC,26m 23.910s,https://www.youtube.com/watch?v=FRQelzu5pSI,,co-op,2020-03-17,4,Myron1271,MidgetNipple,Finley850,Aldrik,http://www.speedrun.com/bozombies/run/mexr3w3z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=21dwn4le; p85d45lg=gq79z5pl,PC,3m 46.820s,https://www.youtube.com/watch?v=Vc6J5QGJCpA,,co-op,2020-03-16,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/m31en7wz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=21dwn4le; p85d45lg=4lxggnrq,PC,20m 24.410s,https://www.youtube.com/watch?v=Vc6J5QGJCpA,,co-op,2020-03-16,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/y41p27ny,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=21dwn4le; p85d45lg=81pz3el7,PC,1h 14m 3.890s,https://www.youtube.com/watch?v=Vc6J5QGJCpA,,co-op,2020-03-16,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/zqrxgv5y,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=21dwn4le; 7893j98w=jqzvynml,PC,4m 27.790s,https://www.youtube.com/watch?v=1i2me5Lriw0,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/mexrkw2z,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=21dwn4le; 7893j98w=p12997kl,PC,21m 59.800s,https://www.youtube.com/watch?v=1i2me5Lriw0,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/yoj1405m,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=21dwn4le; 38dwzen0=81499zjq,PC,23m 9.760s,https://www.youtube.com/watch?v=-4tdU1DBK5I,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/yd6kqnxz,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=21dwn4le; 38dwzen0=21geon6l,PC,3m 43.280s,https://www.youtube.com/watch?v=-4tdU1DBK5I,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/y9547jrz,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=21dwn4le; ylpgmdlg=mlndked1,PC,3m 40.910s,https://www.youtube.com/watch?v=9uKfRWASPuc,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/zp470r8z,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=21dwn4le; ylpgmdlg=xqkoovy1,PC,20m 11.770s,https://www.youtube.com/watch?v=9uKfRWASPuc,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/yd6k35wz,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=21dwn4le; ylpgmdlg=gq76oylp,PC,1h 23m 4.120s,https://www.youtube.com/watch?v=9uKfRWASPuc,,co-op,2020-03-14,3,MidgetNipple,Myron1271,Aldrik,,http://www.speedrun.com/bozombies/run/y95420vz,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=21dwn4le; j84594n9=jq6ygv71,PC,3m 10.130s,https://www.youtube.com/watch?v=km3IQlyL8u8,,co-op,2020-03-09,3,Aldrik,MidgetNipple,Myron1271,,http://www.speedrun.com/bozombies/run/m7qk3kez,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=21dwn4le; j84594n9=013xxg31,PC,18m 48.320s,https://www.youtube.com/watch?v=km3IQlyL8u8,,co-op,2020-03-09,3,Aldrik,MidgetNipple,Myron1271,,http://www.speedrun.com/bozombies/run/mreg2gdy,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=21dwn4le; j84594n9=4qy9w3l7,PC,1h 25m 4.720s,https://www.youtube.com/watch?v=km3IQlyL8u8,,co-op,2020-03-09,3,Aldrik,MidgetNipple,Myron1271,,http://www.speedrun.com/bozombies/run/zxk1w15m,verified
