game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0q5zm8mq; 5ly1w0kl=z19kgkkq; jlzrv9y8=81wj8nvq,PC,1h 12m 36.000s,https://www.youtube.com/watch?v=V1WhhEGIK28&t,,solo,2021-08-01,1,RealAzrael,,,,http://www.speedrun.com/bocwz/run/y475n5dy,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=klr9w92l; jlzrv9y8=81wj8nvq,PC,5m 1.000s,https://youtu.be/DSXd75aqQ1Y,,co-op,2021-07-30,3,BicLighter,CHelium,RealAzrael,,http://www.speedrun.com/bocwz/run/zgrng4jm,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0q5zm8mq; 5ly1w0kl=21d57njl; jlzrv9y8=81wj8nvq,PC,8m 49.000s,https://youtu.be/V1WhhEGIK28,,co-op,2021-07-30,4,RealAzrael,cursed_kenpachi,superrustyballs9,TheLastAirbender,http://www.speedrun.com/bocwz/run/zn081nvy,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0q5zm8mq; 5ly1w0kl=klr9w92l; jlzrv9y8=81wj8nvq,PC,5m 35.000s,https://youtu.be/V1WhhEGIK28,,co-op,2021-07-30,4,RealAzrael,cursed_kenpachi,superrustyballs9,TheLastAirbender,http://www.speedrun.com/bocwz/run/z07ergoy,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0q5zm8mq; 5ly1w0kl=xqk5k5yq; jlzrv9y8=81wj8nvq,PC,1h 7m 27.000s,https://youtu.be/V1WhhEGIK28,,co-op,2021-07-30,4,RealAzrael,cursed_kenpachi,superrustyballs9,TheLastAirbender,http://www.speedrun.com/bocwz/run/y697d16y,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0q5zm8mq; 5ly1w0kl=81p2w2kl; jlzrv9y8=81wj8nvq,PC,22m 18.000s,https://youtu.be/V1WhhEGIK28,,co-op,2021-07-30,4,RealAzrael,cursed_kenpachi,superrustyballs9,TheLastAirbender,http://www.speedrun.com/bocwz/run/y475rd3y,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0q5zm8mq; 5ly1w0kl=p12pepkq; jlzrv9y8=81wj8nvq,PC,4m 40.000s,https://youtu.be/V1WhhEGIK28,,co-op,2021-07-30,4,RealAzrael,cursed_kenpachi,superrustyballs9,TheLastAirbender,http://www.speedrun.com/bocwz/run/zxovgrez,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=21d57njl; jlzrv9y8=81wj8nvq,PC,11m 48.000s,https://youtu.be/i35JvZqMCpA,,co-op,2021-07-24,3,BicLighter,CHelium,RealAzrael,,http://www.speedrun.com/bocwz/run/yvo44wxz,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,48m 37.000s,https://youtu.be/i35JvZqMCpA,,co-op,2021-07-24,3,CHelium,BicLighter,RealAzrael,,http://www.speedrun.com/bocwz/run/y6933kqy,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=p12pepkq; jlzrv9y8=81wj8nvq,PC,2m 24.000s,https://youtu.be/NoxCvGrkR_s,,co-op,2021-07-24,3,BicLighter,CHelium,RealAzrael,,http://www.speedrun.com/bocwz/run/mk5ll63m,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=21d57njl; jlzrv9y8=81wj8nvq,PC,7m 8.000s,https://youtu.be/Q-iPR4T6ZUg,,co-op,2021-07-21,3,CHelium,RealAzrael,BigLighter,,http://www.speedrun.com/bocwz/run/zn1d2q9m,rejected
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=z19kgw0q; jlzrv9y8=81wj8nvq,PC,1h 5m 38.000s,https://youtu.be/dXNssYdkP3w,,co-op,2021-07-21,3,BicLighter,CHelium,RealAzrael,,http://www.speedrun.com/bocwz/run/ydrkndxz,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=81p2w2kl; jlzrv9y8=81wj8nvq,PC,23m 45.000s,https://youtu.be/95TTNVZuaOw,,co-op,2021-07-21,3,CHelium,BicLighter,RealAzrael,,http://www.speedrun.com/bocwz/run/yo71075m,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=5lez085l; 5ly1w0kl=p12pepkq; jlzrv9y8=81wj8nvq,PC,3m 3.183s,https://www.youtube.com/watch?v=A_CuN8crfkM,,co-op,2021-07-21,3,CHelium,BicLighter,RealAzrael,,http://www.speedrun.com/bocwz/run/yjgno1dy,verified
