game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=q65x52ol; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,PC,1m 42.000s,https://www.youtube.com/watch?v=k3Ir0gv6ivc,,co-op,2024-11-08,2,Spektrax,kyoji6,,,http://www.speedrun.com/BO6Zombies/run/y4l470qz,verified
Call of Duty: Black Ops 6 Zombies,,Terminus,789v4yqn=12vxvrdq; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 68k1vezl=q75rg8y1,PC,1m 26.000s,https://www.youtube.com/watch?v=IabOMDrm178,,co-op,2024-11-08,2,Spektrax,kyoji6,,,http://www.speedrun.com/BO6Zombies/run/z0q47kjm,verified
