game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=81w486vq; ylpkr68g=0q5v8d2l,PC,27m 54.200s,https://www.youtube.com/watch?v=2ZcZtZ4urq4&t=7s,,co-op,2022-04-02,3,Hate-,love-,Mad-,,http://www.speedrun.com/iwzombies/run/z0pwwpey,verified
