game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; onvyp7nm=9qjw9k01,PC,35.000s,https://www.youtube.com/watch?v=rqlZ2BFHr2I,,solo,2024-05-12,1,SKILLZER,,,,http://www.speedrun.com/iwzombies/run/yvlvkxez,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; onvyp7nm=9qjw9k01,PC,1m 41.000s,https://www.youtube.com/watch?v=bFZmCTQp0dM,,solo,2024-05-11,1,SKILLZER,,,,http://www.speedrun.com/iwzombies/run/zxqwp0qm,verified
