game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=5q82p7kq,PC,3.700s,https://youtu.be/AgQFkG6RZRM,,solo,2021-07-05,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/ylq5wnrz,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=21geon6l,PC,3m 3.640s,https://youtu.be/GvHdagO5VNc,,solo,2021-07-05,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/me7p533y,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=5q8p9rld,PC,4m 31.760s,https://youtu.be/iAt-qhs9Lng,,solo,2021-07-03,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/yo750l5m,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=5q82r4kq,PC,2m 48.620s,https://youtu.be/fwMhAgSrm9Q,,solo,2021-07-03,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/z0rkxv4z,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=jqzvynml,PC,3m 45.680s,https://youtu.be/qAY7aKGmS10,,solo,2021-06-30,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/yv15484y,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=klrj9n2q,PC,3m 24.420s,https://youtu.be/JPVf94CxLmg,,solo,2021-06-29,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/yv17lp8y,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=4qy59e71,PC,1m 17.660s,https://youtu.be/90ERKKlCjog,,solo,2021-06-28,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/y6dj28jm,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=jqzdwglp; 7893j98w=5q82p7kq,PC,4.166s,https://youtu.be/1y5s9eXHr6o,,solo,2021-06-28,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/z1r6qnjm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=21dv57j1,PC,3m 6.310s,https://youtu.be/rSWcCZ_iDFw,,solo,2021-06-27,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/ylqjn7xz,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=jqzwr4qp,PC,4m 20.900s,https://youtu.be/qzvtS0_rzJs,,solo,2021-06-23,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/mr10q3gz,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=21geon6l,PC,3m 7.670s,https://youtu.be/ObCIWav3v7Q,,solo,2021-06-23,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/zxgjvnqy,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=klrdewqp,PC,5m 21.320s,https://youtu.be/FYlurWByXHg,,solo,2021-06-21,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/mkg1qkxy,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=gq79z5yl,PC,3m 6.490s,https://youtu.be/lle1FyLgxSQ,,solo,2021-06-20,1,Dezmone,,,,http://www.speedrun.com/bozombies/run/z1rn27rm,verified
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=4lxg0jrq; jlzjgxn2=21ge6kxl,PC,1m 15.500s,https://youtu.be/ri5nlv9NH18,,solo,2021-12-13,1,Dezmone,,,,http://www.speedrun.com/wawzombies/run/z0o35o4z,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=zqon0r2l,PC,0.700s,https://youtu.be/5kuZyJHC0TA,,solo,2021-06-24,1,Dezmone,,,,http://www.speedrun.com/wawzombies/run/y4rj3vdz,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=gq79oynl,PC,29.816s,https://youtu.be/-BbUbzj32Fs,,solo,2021-06-24,1,Dezmone,,,,http://www.speedrun.com/wawzombies/run/ydrv9rxz,verified
