game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PC,3m 43.190s,https://www.youtube.com/watch?v=5PUfB_GGqQg,,solo,2024-07-20,1,SleepDepravity,,,,http://www.speedrun.com/bo3zombies/run/y2wq827y,verified
