game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Forsaken,2lgr6kon=0137jrdl; yn2wg5gn=z19v3zjl; 6nj5r4vl=21dnw23l,Xbox One S,26m 52.000s,https://youtu.be/9nuEIzGURjY,,solo,2021-11-13,1,mybadcarter,,,,http://www.speedrun.com/bocwz/run/mrnp8vdy,verified
