game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Citadelle des Morts ,789vy65n=1928mw8q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; wlegod2n=1gn2dp6l,PlayStation 5,1m 18.440s,https://www.youtube.com/watch?v=mdVtIGLhwWk,,solo,2024-12-21,1,Sawxxy,,,,http://www.speedrun.com/BO6Zombies/run/ydv6j8wy,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=0135x4xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,2m 22.920s,https://www.youtube.com/watch?v=Bt-V88vQyqQ,,solo,2023-10-08,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/y2kdd65y,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=5leo55qo; ylqx7m8r=013w4rdq,PC,2m 22.880s,https://www.youtube.com/watch?v=_DhDZHDTCP8,,solo,2023-07-09,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/y4ogpr3z,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=jqzxgy81; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PC,2m 30.680s,https://youtu.be/cSTgTwIF5oE,,solo,2023-04-12,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/yln81exz,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=5leo55qo; ylqx7m8r=013w4rdq,PC,2m 23.900s,https://www.youtube.com/watch?v=CMqnDNRv-u0,,solo,2023-04-10,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/y6o15nqy,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=0135x4xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,2m 25.880s,https://youtu.be/xNSni-zQ_Xs,,solo,2023-04-08,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/mkvn10xy,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=jqzxgy81; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PC,2m 35.710s,https://youtu.be/lzNblBYIF_g,,solo,2023-04-07,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/ylnwd7nz,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=5q8d4r3l; 2lg396np=5leo55qo; 789ye5nw=p12o4z7l,PC,2m 32.900s,https://youtu.be/yRkaHX2IZN4,,solo,2023-04-07,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/zxnrq65m,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=5q8d4r3l; 2lg396np=0q56pm1p; 789ye5nw=p12o4z7l,PC,2m 24.820s,https://youtu.be/DP3KOylxTs8,,co-op,2023-04-06,2,Sawxxy,Fahadd,,,http://www.speedrun.com/bo3zombies/run/zg20qpjy,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=814k4d0l,PC,2m 10.660s,https://youtu.be/faPUhLjEhMo,,co-op,2023-04-06,2,Sawxxy,Fahadd,,,http://www.speedrun.com/bo3zombies/run/z1q4gx7y,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PC,2m 20.840s,https://www.youtube.com/watch?v=FnvsQiFohvA,,solo,2023-04-06,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/zqeo7q9z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PC,2m 22.080s,https://www.youtube.com/watch?v=9-GR4O_Feog,,solo,2023-04-05,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/ywv7ke0z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=0q54r9rl,PC,38.290s,https://www.youtube.com/watch?v=cteO-TDvw1Y,,co-op,2023-04-03,2,Sawxxy,Kaleeb,,,http://www.speedrun.com/bo3zombies/run/m7241d5z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PC,54.617s,https://www.youtube.com/watch?v=tzl6KC1omhQ,,solo,2023-04-03,1,Sawxxy,,,,http://www.speedrun.com/bo3zombies/run/y80l54dm,verified
