game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 6njo6684=5len58ml,PlayStation 4,35m 12.267s,https://youtu.be/vb7k2UrMMig,,co-op,2021-08-20,2,Luckybackstabber,xGrEEn__CrAcK_x-,,,http://www.speedrun.com/iwzombies/run/zp8l61ny,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=81008zw1; r8rgo40n=5le3775q; onv7j35n=4qyd382q,PlayStation 4,2h 20m 29.000s,https://youtu.be/2MBr8fEymko,,co-op,2017-12-03,4,Luckybackstabber,jimsters-69-,xGrEEn__CrAcK_x-,kilo415,http://www.speedrun.com/wwiizombies/run/z13q99wm,verified
