game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,18m 51.740s,https://www.youtube.com/watch?v=udOKMo9l6wM&t=658s)-[13:59](https://www.youtube.com/watch?v=udOKMo9l6wM&t=839s),https://www.twitch.tv/fentmoney; https://www.youtube.com/watch?v=udOKMo9l6wM,solo,2025-01-18,1,FentMoney,,,,http://www.speedrun.com/iwzombies/run/y2n7717y,verified
