game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=p12onekl; p8509kvn=1dk9654l,PC,2m 53.000s,https://youtu.be/cc-OeWWoX3Q,,solo,2026-01-22,1,FallnightYT,,,,http://www.speedrun.com/awzombies/run/mkrr231z,verified
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=81p4jwk1; p8509kvn=1dk9654l,PC,13m 53.000s,https://youtu.be/cc-OeWWoX3Q,,solo,2026-01-22,1,FallnightYT,,,,http://www.speedrun.com/awzombies/run/zg99kwdm,verified
Call of Duty: Black Ops 3 Category Extension,,Super 15,0nwd2od8=qoxkmyxq; 6njxv458=14o8kkvq; kn034j0n=qke299kq,PC,1h 56m 19.230s,https://www.youtube.com/live/q_td7ZRGip0?si=W3EVPxJltDkYnUSZ,https://www.youtube.com/watch?v=BwMIoeNs2mM; https://www.youtube.com/watch?v=1u1JGnArrNo; https://www.twitch.tv/videos/2684925542,co-op,2026-01-30,4,YTxdBlackwood,Konyac,anthonyhmtnj,FallnightYT,http://www.speedrun.com/bo3zce/run/yw5olj2y,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=q65gz6vl; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 6njprv5n=q5v7gj7l,PC,3m 39.050s,https://youtu.be/uyXp2XFfKj8,,solo,2026-02-11,1,FallnightYT,,,,http://www.speedrun.com/BO6Zombies/run/yv5dwjom,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=jqzgn04l,PC,12m 32.000s,https://youtu.be/xOUUoXCr7GA,,solo,2026-02-09,1,FallnightYT,,,,http://www.speedrun.com/bo2zombies/run/y40dl8nz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=le2669kl; 2lg32qnp=xqkoez91,PC,15m 9.810s,https://www.youtube.com/watch?v=pBcJofonzbM,,solo,2026-01-08,1,FallnightYT,,,,http://www.speedrun.com/bo2zombies/run/yj79qjdy,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=le2669kl; 2lg32qnp=p12o4vdl,PC,3m 0.650s,https://www.youtube.com/watch?v=pBcJofonzbM,,solo,2026-01-07,1,FallnightYT,,,,http://www.speedrun.com/bo2zombies/run/zq5pkp8z,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=5lmyj4lv; wl3drko8=le2669kl; p85revng=21g9nxxq,PC,16m 32.760s,https://youtu.be/uZilhsQza90,,solo,2025-12-14,1,FallnightYT,,,,http://www.speedrun.com/bo2zombies/run/zn5jqe8z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=le2669kl; 68kozzn2=gq7257n1,PC,13m 9.930s,https://youtu.be/o7A2xKw5D-A,,solo,2025-12-14,1,FallnightYT,,,,http://www.speedrun.com/bo2zombies/run/y2rjejwm,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 5ly102l4=jqzgn04l,PC,17m 49.220s,https://www.twitch.tv/videos/2643174598,https://youtu.be/KolfK4R11qM,co-op,2025-12-14,2,FallnightYT,anthonyhmtnj,,,http://www.speedrun.com/bo2zombies/run/ydog1d0z,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=le2669kl; jlz2ryl2=21d6k23q,PC,19m 3.140s,https://www.twitch.tv/videos/2643173666,https://youtu.be/kYXaROet5YA,co-op,2025-12-14,2,FallnightYT,anthonyhmtnj,,,http://www.speedrun.com/bo2zombies/run/yo5ldpjz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 2lg32qnp=xqkoez91,PC,17m 33.800s,https://www.twitch.tv/videos/2643170525,https://www.youtube.com/watch?v=qFZ0IY53OTk,co-op,2025-12-14,2,FallnightYT,anthonyhmtnj,,,http://www.speedrun.com/bo2zombies/run/z17qgxjz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 2lg32qnp=p12o4vdl,PC,3m 24.650s,https://www.twitch.tv/videos/2643170525,https://www.youtube.com/watch?v=qFZ0IY53OTk,co-op,2025-12-14,2,FallnightYT,anthonyhmtnj,,,http://www.speedrun.com/bo2zombies/run/m32v92qy,verified
