game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call Of Duty Zombies Category Extension,Cold War,25K Points,68kmpxzl=zqom2g41; ylped6j8=4qypoydq,PlayStation 5,9m 48.000s,https://www.twitch.tv/videos/932473204,,solo,2021-02-28,1,DpadSensei,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/znovjvvy,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=814g6d01; gnxj7pgl=810y752l,PlayStation 5,3m 44.000s,https://www.twitch.tv/videos/932480350,,solo,2021-02-28,1,DpadSensei,,,,http://www.speedrun.com/bocwz/run/zx63nwkz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PlayStation 5,10m 27.000s,https://www.twitch.tv/videos/914125503,,solo,2021-02-14,1,DpadSensei,,,,http://www.speedrun.com/bocwz/run/yd9wjgjz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PlayStation 5,3m 27.000s,https://www.twitch.tv/videos/914522008,,solo,2021-02-14,1,DpadSensei,,,,http://www.speedrun.com/bocwz/run/y2v02j9z,verified
