game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=814nn0ld,PC,2m 27.030s,https://www.youtube.com/watch?v=AknBJ-FiWyc,,solo,2021-11-17,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/mk5n6qxm,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=5lmy64lv,Xbox 360,1m 34.333s,https://www.youtube.com/watch?v=fckHxr2QtPE,,solo,2016-07-17,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/8y8ke1xy,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=0q56zn1p,Xbox 360,7m 47.267s,https://www.youtube.com/watch?v=Iz4zuzbOAok,,solo,2016-07-16,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/pm3krwwy,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=81w9y9l4,Xbox 360,34m 16.000s,https://www.youtube.com/watch?v=xDiC9C4z4CY,,solo,2016-05-12,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/9mro2ngm,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=klrx350l,Xbox 360,14m 3.000s,https://www.youtube.com/watch?v=xDiC9C4z4CY,,solo,2016-05-12,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/yjk87odm,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=klrj632q,Xbox 360,3m 19.000s,https://www.youtube.com/watch?v=xDiC9C4z4CY,,solo,2016-05-12,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/yl9n5dny,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=810p4jlv,Xbox 360,29m 39.000s,https://www.youtube.com/watch?v=psPjyY2hLA8,,solo,2016-05-07,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/8m72xowz,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=jqzgn04l,Xbox 360,12m 22.000s,https://www.youtube.com/watch?v=psPjyY2hLA8,,solo,2016-05-07,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/zgn29ley,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=21geonml,Xbox 360,2m 23.480s,https://www.youtube.com/watch?v=psPjyY2hLA8,,solo,2016-05-07,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/mekepw0m,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=814nn0ld,Xbox 360,2m 33.833s,https://www.youtube.com/watch?v=FohIYCxs91Y,,solo,2016-04-22,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/8yv86l4m,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 68kozzn2=81pjwk17,Xbox 360,32.000s,https://www.youtube.com/watch?v=TbqjcRhYRs0&feature=youtu.be,,co-op,2016-01-17,4,LatiosAndGaming,ccates32,Sennet,KillerChaz,http://www.speedrun.com/bo2zombies/run/8y8j8r1z,rejected
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; gnxjp4lv=0q56zn1p,Xbox 360,9m 45.000s,https://www.youtube.com/watch?v=jX0taXFA92s&feature=youtu.be,,co-op,2016-01-17,4,LatiosAndGaming,Sennet,ccates32,KillerChaz,http://www.speedrun.com/bo2zombies/run/8m7w654z,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 2lg32qnp=xqkdkyl9,Xbox 360,3m 39.000s,https://www.youtube.com/watch?v=imKly9QegQg&feature=youtu.be,,co-op,2016-01-17,4,LatiosAndGaming,Sennet,ccates32,KillerChaz,http://www.speedrun.com/bo2zombies/run/oy20px5m,rejected
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 5ly102l4=5lmy64lv,Xbox 360,2m 35.000s,https://www.youtube.com/watch?v=DGjFFKaj-BM&feature=youtu.be,,co-op,2016-01-17,4,LatiosAndGaming,Sennet,ccates32,KillerChaz,http://www.speedrun.com/bo2zombies/run/9yorp70y,rejected
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=z19knjq4,Xbox 360,26m 53.000s,https://www.youtube.com/watch?v=urm3Tbj5thE,,solo,2015-10-16,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/2ywvo60z,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; p85revng=gq7p8nqp,Xbox 360,35m 14.000s,https://www.youtube.com/watch?v=xWZqHFcQEhM,,solo,2015-06-30,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/wzpgvovz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=21d503le,Xbox 360,34m 48.000s,https://www.youtube.com/watch?v=hNjpuDLgNbA,,solo,2015-06-21,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/7ylnxnxz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkoez91,Xbox 360,14m 58.000s,https://www.youtube.com/watch?v=hNjpuDLgNbA,,solo,2015-06-21,1,Sennet,,,,http://www.speedrun.com/bo2zombies/run/yo4l500m,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=5leo55qo; 6njz75l4=21d554le,Xbox One,28m 36.000s,https://www.youtube.com/watch?v=7HsKGIRztGI,,solo,2016-04-13,1,Sennet,,,,http://www.speedrun.com/bo3zombies/run/2yw6o92m,verified
