game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=1w4d4n6q; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,PC,48m 43.720s,https://www.youtube.com/watch?v=f_t0CVUXTYY,,solo,2024-11-02,1,Gogh,,,,http://www.speedrun.com/BO6Zombies/run/mk1xkoly,verified
