game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=gq79z5pl,PC,3m 14.000s,https://youtu.be/qHh7v4Pl-yc,,co-op,2021-09-28,2,Cangreburguito,k1ngk0opa,,,http://www.speedrun.com/bozombies/run/zp8wdpvy,verified
