game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=5leo55qo; gnx65jnv=jqzny4mq,PlayStation 4,1h 1m 45.000s,https://youtu.be/8m1X4UMc97c?si=lRzOW2UTowezE-AP,,solo,2024-06-25,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/yo0wk1dy,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=5leo55qo; gnx65jnv=jqzny4mq,PlayStation 4,1h 3m 16.000s,https://youtu.be/E1hwu87LcwA?si=GgGw57UhXIKCQGHP,,solo,2024-06-22,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/y464nxnz,rejected
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,6m 54.333s,https://youtu.be/7u5dEewJqt8,,solo,2022-06-20,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/zp9pk0nm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,7m 39.933s,https://youtu.be/uPTlF1lqKsM,,solo,2022-04-18,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/y2pqrv9z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,7m 39.933s,https://youtu.be/uPTlF1lqKsM,,solo,2022-04-18,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/zp9rwo8m,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,7m 57.550s,https://youtu.be/UPLSjlaB_ds,,solo,2022-02-17,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/m7wogowz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,7m 59.100s,https://youtu.be/FF22MRc4RqU,,solo,2022-01-29,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/yvq8p3em,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,8m 11.500s,https://youtu.be/fvJ43KMbQFU,,solo,2022-01-23,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/zn7qr7vm,rejected
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,8m 38.500s,https://youtu.be/z0Ab1jdoFd8,,solo,2022-01-09,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/zgdg4rjz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,9m 1.500s,https://youtu.be/c9pKL4P2-SY,,solo,2022-01-06,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/zgdgkkvz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=814kpgjl,PlayStation 4,2m 58.500s,https://youtu.be/w9CmIMMij3Y,,solo,2020-09-30,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/y4e1krqm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,9m 11.000s,https://youtu.be/IeUzfIvQ29A,,solo,2020-09-20,1,Bryce,,,,http://www.speedrun.com/bo3zombies/run/ylv4v1rm,verified
